id,gender,name,original_name,known_for_department
1260975,1,Ying Tsai-Ling,應采靈,Acting
38285,1,Jacqueline Zhu Zhi-Ying,朱芷瑩,Acting
2303387,2,Tie-Hsiang Ban,Tie-Hsiang Ban,Acting
1316420,2,Paul Chiang,Paul Chiang,Acting
4171892,1,Fang Wu,Fang Wu,Acting
1630178,2,Lee Hong Chi,Lee Hong Chi,Acting
4177579,1,Zheng Qing Yu,Zheng Qing Yu,Acting
4177581,0,Lin Ke Ren,Lin Ke Ren,Acting
4177582,0,Lee Yu Yao,Lee Yu Yao,Acting
989606,1,Peggy Tseng,曾珮瑜,Acting
3575134,1,Xi-Ti Cheng,Xi-Ti Cheng,Acting
3616289,1,Heme Liao,Heme Liao,Acting
2894782,2,Ke-Shan Lo,Ke-Shan Lo,Acting
3943861,0,Zong-Hua Hou,Zong-Hua Hou,Directing
3319980,2,Paul Wang,Paul Wang,Acting
2924196,2,Ethan Wang,Ethan Wang,Acting
3130857,2,Chrisfly Hu,Chrisfly Hu,Acting
4218342,2,Si-Chen Lee,Si-Chen Lee,Acting
3420904,1,Yun-Chih Wang,Yun-Chih Wang,Acting
1418977,1,Ivy Yin,尹馨,Acting
3761493,0,Huei-ling Jan,Huei-ling Jan,Acting
1291248,2,Kiyonobu Mitamura,Kiyonobu Mitamura,Acting
2325369,1,Vivi Lee,李維維,Acting
4450219,1,Rey Rey Wang,Rey Rey Wang,Writing
2697042,2,Dtwang,Dtwang,Acting
2359929,1,Vera Chen,Vera Chen,Acting
1426906,2,Hsu Hao-hsiang,Hao-Hsiang Hsu,Acting
3131511,1,Sharon Huang,Sharon Huang,Acting
2831852,2,Chin-Yu Pan,潘親御,Acting
2068230,2,Si Pangoyod,Si Pangoyod,Acting
2743704,1,Patty Lee,李霈瑜,Acting
4406357,2,Alex Wu,吳宗修,Acting
4772975,2,Xiao-Yuan Wang,釋小願,Acting
1428090,1,Chen Chen,Chen Chen,Acting
558823,2,Alan Tang,鄧光榮,Acting
1562219,1,Fong Fei-fei,鳳飛飛,Acting
213438,2,Kenny Bee,鍾鎮濤,Acting
83560,2,Anthony Chan Yau,陳友,Acting
1614691,2,Shih Ying,石英,Acting
1779682,0,Chou Wan-Sheng,周萬生 (三叔公),Acting
18897,2,Jackie Chan,成龍,Acting
2007861,2,Guo Qilin,郭麒麟,Acting
78871,2,Wu Jing,吴京,Acting
134991,1,Joey Yung Jo-Yee,容祖兒,Acting
2280423,1,Zhou Yiran,周依然,Acting
2341301,2,Wu Nien-hsuan,Wu Nien-hsuan,Acting
2070579,1,Carmen Tong,Carmen Tong,Acting
4199770,0,Weng Chu Han,Weng Chu Han,Acting
1723871,1,Wu Yanshu,吳彥姝,Acting
1211897,2,Chen Baoguo,陈宝国,Acting
2091052,1,Ma Su,马苏,Acting
1027318,2,Ayanga,Ayanga,Acting
2115520,2,Wang Qiang,Wang Qiang,Acting
3564490,1,Aimee Xu,艾米,Acting
1743471,2,Zhu Yilong,朱一龍,Acting
1338063,2,Huang Zhizhong,黃志忠,Acting
1076049,1,Chen Shu,陳數,Acting
1353694,1,Jiao Junyan,Jiao Junyan,Acting
2576415,1,Zhang Shangmingzhu,Zhang Shangmingzhu,Acting
575866,2,Wang Yanhui,王砚辉,Acting
1897341,1,Jiang Peiyao,姜珮瑶,Acting
1724403,2,Lei Jiayin,雷佳音,Acting
1384277,2,Li Xian,李現,Acting
76913,2,Ge You,葛优,Acting
1569934,1,Xin Zhilei,辛芷蕾,Acting
1297520,2,Wang Qingxiang,王庆祥,Acting
71057,1,Zhou Xun,周迅,Acting
944143,2,Jia Hongsheng,Jia Hongsheng,Acting
71060,1,Nai An,Nai An,Production
1029288,2,Yao Anlian,Yao Anlian,Acting
71059,2,Zhongkai Hua,Zhongkai Hua,Acting
2290167,2,Selahattin Paşalı,Selahattin Paşalı,Acting
1463931,2,Ekin Koç,Ekin Koç,Acting
1390968,1,Selin Yeninci,Selin Yeninci,Acting
1888574,2,Erol Babaoğlu,Erol Babaoğlu,Acting
2193667,2,Erdem Şenocak,Erdem Şenocak,Acting
1300135,2,Deniz Celiloğlu,Deniz Celiloğlu,Acting
1064167,1,Merve Dizdar,Merve Dizdar,Acting
1670085,2,Musab Ekici,Musab Ekici,Acting
4067824,1,Ece Bağcı,Ece Bağcı,Acting
4004859,1,Eiman Yousif,Eiman Yousif,Acting
4004860,1,Siran Riak,Siran Riak,Acting
4004861,2,Nazar Gomaa,Nazar Gomaa,Acting
981717,2,Ger Duany,Ger Duany,Acting
4104108,2,Stephanos James Peter,Stephanos James Peter,Acting
1067849,1,Kim Go-eun,김고은,Acting
2341408,2,Lee Do-hyun,이도현,Acting
2307963,2,Kim Jae-chul,김재철,Acting
3131642,1,Narilya Gulmongkolpech,นริลญา กุลมงคลเพชร,Acting
2424471,1,Sawanee Utoomma,สวนีย์ อุทุมมา,Acting
3131643,0,Sirani Yankittikan,ศิราณี ญาณกิตติกานต์,Acting
3131644,2,Yasaka Chaisorn,ยะสะกะ ไชยสร,Acting
1272350,2,Boonsong Nakphoo,บุญส่ง นาคภู่,Directing
1418580,2,Lee Dong-hwi,이동휘,Acting
2480883,1,Lee Ju-bin,이주빈,Acting
4887370,1,Fu Bao,福宝,Acting
4887372,1,Ai Bao,爱宝,Acting
4887374,2,Le Bao,乐宝,Acting
4887378,1,Rui Bao,睿宝,Acting
4887381,1,Hui Bao,辉宝,Acting
1020859,2,Sung Dong-il,성동일,Acting
1466233,1,Chae Soo-bin,채수빈,Acting
3003147,2,Moon You-kang,문유강,Acting
1875840,1,JISOO,지수,Acting
1875841,1,JENNIE,제니,Acting
1875842,1,ROSÉ,로제,Acting
1875844,1,LISA,ลิซ่า,Acting
550683,2,Kim Hee-won,김희원,Acting
240948,2,Moon Sung-keun,문성근,Acting
1351055,1,Ye Su-jeong,예수정,Acting
1223316,2,Cho Jung-seok,조정석,Acting
3155118,1,Lee Ju-myoung,이주명,Acting
2353469,2,Shin Seung-ho,신승호,Acting
2183220,1,Kim Ji-hyun,김지현,Acting
1544093,2,V,뷔,Acting
3000374,2,Jack Harlow,Jack Harlow,Acting
2919317,1,KARINA,카리나,Acting
2919316,1,WINTER,윈터,Acting
2919315,1,GISELLE,지젤,Acting
2919318,1,NINGNING,닝닝,Acting
1254557,1,Kim Yoon-hye,김윤혜,Acting
3999269,1,Song Yi-jae,Song Yi-jae,Acting
3038411,2,Park Ji-hoon,Park Ji-hoon,Acting
1978514,1,Lee Sang-ah,이상아,Acting
531736,2,Lee Je-hoon,이제훈,Acting
1096458,2,Koo Kyo-hwan,구교환,Acting
1682490,2,Lee Sung-wook,이성욱,Acting
1470763,2,Jung Hae-in,Jung Hae-in,Acting
1692997,1,Jang Yoon-ju,장윤주,Acting
1346897,2,Lee Moo-saeng,이무생,Acting
16288,1,Lee Mi-sook,이미숙,Acting
1586567,2,Lee Hyun-wook,이현욱,Acting
2123570,2,Tang Joon-sang,탕준상,Acting
126777,1,Michelle Chen,陳妍希,Acting
2359942,1,ANYUJIN,안유진,Acting
3589007,1,GAEUL,가을,Acting
3589006,1,REI,レイ,Acting
2359954,1,JANGWONYOUNG,장원영,Acting
3589008,1,LIZ,리즈,Acting
1257661,1,Lee El,이엘,Acting
2663919,2,Yoon Byung-hee,윤병희,Acting
4825192,2,Lee Chang-won,Lee Chang-won,Acting
1046863,2,Lee Hee-jun,이희준,Acting
1510022,1,Gong Seung-yeon,공승연,Acting
1916087,2,Kim Sung-cheol,김성철,Acting
1929194,2,Hong Kyung,홍경,Acting
2204527,2,Lee Seo-hwan,이서환,Acting
1244787,2,Park Shin-yang,박신양,Acting
1299351,2,Lee Min-ki,이민기,Acting
1299244,1,Lee Re,이레,Acting
1494834,2,Tae In-ho,태인호,Acting
1333031,2,Gong Myeong,공명,Acting
1574598,2,Baekhyun,백현,Acting
83020,2,Song Seung-heon,송승헌,Acting
1673497,1,Park Ji-young,박지영,Acting
2519095,2,Park Seong-geun,박성근,Acting
116175,1,Shin Min-a,신민아,Acting
1239675,1,Hwang Bo-ra,황보라,Acting
2204431,1,Cha Mi-kyeong,차미경,Acting
2359937,1,Jo Yu-ri,조유리,Acting
2359896,1,Choi Ye-na,최예나,Acting
2335805,1,Kwon Eun-bi,권은비,Acting
1926495,2,Steve Sanghyun Noh,노상현,Acting
2850474,2,Jung Whee,정휘,Acting
2175128,2,Oh Dong-min,오동민,Acting
929122,1,Esom,이솜,Acting
64455,2,Jang Hyun-sung,장현성,Acting
231477,1,Kim Ji-young,김지영,Acting
1256347,2,Kim Min-seok,김민석,Acting
1763211,1,Kim Chae-eun,김채은,Acting
3288923,1,Kwon Ah-reum,Kwon Ah-reum,Acting
1571552,2,Han Sang-hyuk,Han Sang-hyuk,Acting
3851351,2,Kang Joon-kyu,강준규,Acting
2633250,1,Park Ju-hyun,박주현,Acting
112785,2,Jung Woong-in,정웅인,Acting
2774992,2,Ha Do-kwon,하도권,Acting
75912,2,Kim Yun-seok,김윤석,Acting
229752,2,Baek Yoon-sik,백윤식,Acting
83682,2,Jung Jae-young,정재영,Acting
83637,2,Huh Joon-ho,허준호,Acting
578833,2,Chung Sung-hwa,정성화,Acting
127706,1,Kim Seo-hyung,김서형,Acting
2097341,2,Taeyong,태용,Acting
1547209,2,Kwak Si-yang,곽시양,Acting
939135,1,Park Hyo-ju,박효주,Acting
1554866,1,Jung Yoo-jin,정유진,Acting
4060514,1,Jo Eun-sol,Jo Eun-sol,Acting
1574622,2,Go Gyu-pil,고규필,Acting
138509,2,Lee Moon-sik,이문식,Acting
3887213,2,Dex,덱스,Acting
16962,2,Jang Dong-gun,장동건,Acting
1401531,1,Claudia Kim,수현,Acting
3577758,1,Hong Ye-ji,Hong Ye-ji,Acting
2159393,2,Ju Seok-tae,주석태,Acting
2679649,1,Seo Ji-hye,서지혜,Acting
2959215,2,Won Tae-min,Won Tae-min,Acting
3933497,2,Han Do-woo,한도우,Acting
1890307,2,Gongchan,Gongchan,Acting
572172,2,Woo Hyeon,우현,Acting
551682,2,Lee Won-jong,이원종,Acting
123824,2,Kong Jeong-hwan,공정환,Acting
4818791,0,Hwang Seol-ah,Hwang Seol-ah,Acting
5034304,1,Son Eun-ho,손은호,Acting
1413827,1,Lee Hye-ri,이혜리,Acting
2176671,2,Lee Jung-ha,이정하,Acting
2838969,1,Jo A-ram,조아람,Acting
2273915,2,Hyun Bong-sik,현봉식,Acting
1988490,2,Bae Yoo-ram,배유람,Acting
3963630,2,Andrew Bishop,Andrew Bishop,Acting
1690348,2,Lee Ji-hoon,이지훈,Acting
1122532,1,Han Seung-yeon,한승연,Acting
552570,2,Kim Yoon-sung,Kim Yoon-sung,Acting
1336802,2,Lee Yoo-jun,이유준,Acting
78865,2,Baek Jong-hak,Baek Jong-hak,Acting
570299,1,Lee Sun-jin,Lee Sun-jin,Acting
2500933,2,Park Sang-gyu,Park Sang-gyu,Acting
4024068,1,Song Ha-rim,송하림,Acting
1756186,1,Yoon Ah-young,윤아영,Acting
4161155,1,Lee Da-seul,이다슬,Acting
4088702,1,Jang Mi,장미,Acting
1584816,2,Lee Gyu-chang,이규창,Acting
1336800,2,Lee Jae-won,이재원,Acting
1020867,2,Park Sang-wook,Park Sang-wook,Acting
4112537,1,Jeong Seo-ha,Jeong Seo-ha,Acting
1623685,2,Tablo,타블로,Acting
1628228,2,Mithra Jin,미쓰라,Acting
1629195,2,DJ Tukutz,투컷,Acting
1414400,1,Ji Sung-won,지성원,Acting
123805,1,Jeong Soo-young,정수영,Acting
123807,1,Lee Da-hee,이다희,Acting
221980,2,Nathan Stewart-Jarrett,Nathan Stewart-Jarrett,Acting
146750,2,George MacKay,George MacKay,Acting
1819918,2,John McCrea,John McCrea,Acting
1278555,1,Antonia Clarke,Antonia Clarke,Acting
1935849,2,Moe Bar-El,Moe Bar-El,Acting
20982,2,Marton Csokas,Marton Csokas,Acting
2478,2,Tommy Flanagan,Tommy Flanagan,Acting
1212871,2,Thomas M. Wright,Thomas M. Wright,Directing
119065,1,Leonie Benesch,Leonie Benesch,Acting
7161,1,Eva Löbau,Eva Löbau,Acting
1366985,2,Michael Klammer,Michael Klammer,Acting
1062762,2,Rafael Stachowiak,Rafael Stachowiak,Acting
1800858,1,Sarah Bauerett,Sarah Bauerett,Acting
502397,1,Aylin Tezel,Aylin Tezel,Acting
3281373,0,Cecilio Andresen,Cecilio Andresen,Acting
1084,2,Joachim Król,Joachim Król,Acting
1885548,1,Petra-Maria Cammin,Petra-Maria Cammin,Acting
907352,2,Thomas Schubert,Thomas Schubert,Acting
894116,1,Paula Beer,Paula Beer,Acting
1452018,2,Langston Uibel,Langston Uibel,Acting
1597840,2,Enno Trebs,Enno Trebs,Acting
35382,2,Matthias Brandt,Matthias Brandt,Acting
1149700,2,Simon Morzé,Simon Morzé,Acting
38459,2,Karl Markovics,Karl Markovics,Acting
115421,2,Pit Bukowski,Pit Bukowski,Acting
1544615,1,Karola  Niederhuber,Karola  Niederhuber,Acting
3432303,0,Marko Kerezovic,Marko Kerezovic,Acting
54676,2,Jannis Niewöhner,Jannis Niewöhner,Acting
150574,2,Lukas Miko,Lukas Miko,Acting
223477,2,Joel Basman,Joel Basman,Acting
2131171,2,Jonathan Failla,Jonathan Failla,Acting
1952216,0,Jeffrey Hylton,Jeffrey Hylton,Writing
40676,1,Dulcie Smart,Dulcie Smart,Acting
1757035,0,Erik Hansen,Erik Hansen,Acting
142540,0,Mala Ghedia,Mala Ghedia,Acting
4578660,0,Zijuan Chen,Zijuan Chen,Acting
4578662,0,Tutu,Tutu,Acting
4578663,0,Wenzu Li,Wenzu Li,Acting
4578664,0,Quanzhang Wang,Quanzhang Wang,Acting
4578665,0,Sophia Xueqin Huang,Sophia Xueqin Huang,Acting
2386954,2,Benjamin Radjaipour,Benjamin Radjaipour,Acting
2386955,2,Eidin Jalali,Eidin Jalali,Acting
2386956,1,Banafshe Hourmazdi,Banafshe Hourmazdi,Acting
2823832,0,Mashid Shariat,Mashid Shariat,Acting
2823834,0,Nasser Shariat,Nasser Shariat,Acting
49021,2,Ronald Zehrfeld,Ronald Zehrfeld,Acting
3516832,0,Tobias Resch,Tobias Resch,Acting
1858594,2,Basil Eidenbenz,Basil Eidenbenz,Acting
1502016,1,Luna Wedler,Luna Wedler,Acting
3887328,0,Naíma Sentíes,Naíma Sentíes,Acting
972609,1,Montserrat Marañon,Montserrat Marañon,Acting
2493473,1,Marisol Gasé,Marisol Gasé,Acting
3887329,0,Saori Gurza,Saori Gurza,Acting
3929460,2,Mateo García Elizondo,Mateo García Elizondo,Acting
110424,2,Alberto Ammann,Alberto Ammann,Acting
1775557,1,Yalitza Aparicio,Yalitza Aparicio,Acting
3577420,2,Josué Maychi,Josué Maychi,Acting
3688718,0,Leo Danse Alos,Leo Danse Alos,Acting
2984544,0,Ariel Bonilla,Ariel Bonilla,Acting
37505,1,Silvia Pinal,Silvia Pinal,Acting
175980,2,Enrique Rambal,Enrique Rambal,Acting
139573,1,Jacqueline Andere,Jacqueline Andere,Acting
176011,2,José Baviera,José Baviera,Acting
105130,2,Augusto Benedico,Augusto Benedico,Acting
4179553,0,Tergel Bold-Erdene,Tergel Bold-Erdene,Acting
4101453,0,Nomin-Erdene Ariunbyamba,Nomin-Erdene Ariunbyamba,Acting
4304008,0,Anu-Ujin Tsermaa,Anu-Ujin Tsermaa,Acting
4179555,0,Bulgan Chuluunbat,Bulgan Chuluunbat,Acting
2051808,0,Ganzorig Tsetsgee,Ganzorig Tsetsgee,Acting
4056406,0,Battsooj Uurtsaikh,Battsooj Uurtsaikh,Acting
4056413,0,Nominjiguur Tsend,Nominjiguur Tsend,Acting
4056408,0,Tuguldur Batsaikhan,Tuguldur Batsaikhan,Acting
4056397,0,Batmandakh Batchuluun,Batmandakh Batchuluun,Acting
4056409,0,Ganchimeg Sandagdorj,Ganchimeg Sandagdorj,Acting
1206334,2,Josh O'Connor,Josh O'Connor,Acting
2128873,1,Carol Duarte,Carol Duarte,Acting
6588,1,Isabella Rossellini,Isabella Rossellini,Acting
1341582,2,Vincenzo Nemolato,Vincenzo Nemolato,Acting
72782,2,Toni Servillo,Toni Servillo,Acting
1171457,1,Sara Serraiocco,Sara Serraiocco,Acting
3470410,2,Gabriele Cristini,Gabriele Cristini,Acting
3626193,0,Seydou Sarr,Seydou Sarr,Acting
3626194,0,Moustapha Fall,Moustapha Fall,Acting
23301,2,Issaka Sawadogo,Issaka Sawadogo,Acting
89625,2,Hichem Yacoubi,Hichem Yacoubi,Acting
4264688,0,Doodou Sagna,Doodou Sagna,Acting
133214,1,Paola Cortellesi,Paola Cortellesi,Acting
2635684,1,Romana Maggiora Vergano,Romana Maggiora Vergano,Acting
1689522,1,Emanuela Fanelli,Emanuela Fanelli,Acting
128227,2,Giorgio Colangeli,Giorgio Colangeli,Acting
3649939,0,Enea Sala,Enea Sala,Acting
3638262,2,Leonardo Maltese,Leonardo Maltese,Acting
482503,2,Paolo Pierobon,Paolo Pierobon,Acting
105870,2,Fausto Russo Alesi,Fausto Russo Alesi,Acting
1204168,1,Barbara Ronchi,Barbara Ronchi,Acting
438290,2,Christophe Sermet,Christophe Sermet,Acting
1435167,1,Valentina Bellè,Valentina Bellè,Acting
1129140,1,Noemi Besedes,Noemi Besedes,Acting
1343865,2,Salvatore Esposito,Salvatore Esposito,Acting
2576635,2,Gianluca Colucci,Gianluca Colucci,Acting
1173388,2,Gianfranco Gallo,Gianfranco Gallo,Acting
70083,1,Antonella Attili,Antonella Attili,Acting
76339,2,Claudio Santamaria,Claudio Santamaria,Acting
1707552,1,Aurora Giovinazzo,Aurora Giovinazzo,Acting
1118107,2,Pietro Castellitto,Pietro Castellitto,Acting
2204058,2,Giancarlo Martini,Giancarlo Martini,Acting
224378,2,Giorgio Tirabassi,Giorgio Tirabassi,Acting
239920,1,Yle Vianello,Yile Vianello,Acting
3769534,1,Deva Cassel,Deva Cassel,Acting
3058259,2,Nicolas Maupas,Nicolas Maupas,Acting
2094225,2,Alessandro Piavani,Alessandro Piavani,Acting
3225583,0,Adrien Dewitte,Adrien Dewitte,Acting
225088,1,Fanny Klefelt,Fanny Klefelt,Acting
1513855,2,Klas Wiljergård,Klas Wiljergård,Acting
3985011,0,William Wasberg,William Wasberg,Acting
3961183,0,Felicia Kartal,Felicia Kartal,Acting
6250,1,Romy Schneider,Romy Schneider,Acting
20882,1,Lea Massari,Lea Massari,Acting
32322,2,Gérard Lartigau,Gérard Lartigau,Acting
2168,2,Jean Bouise,Jean Bouise,Acting
77191,1,Jeanne Balibar,Jeanne Balibar,Acting
38609,2,Thomas Sarbacher,Thomas Sarbacher,Acting
2276195,0,Pierre-Antoine Dubey,Pierre-Antoine Dubey,Acting
2406920,0,Alex Freeman,Alex Freeman,Acting
7608,0,Véronique Mermoud,Véronique Mermoud,Acting
3057328,2,Zijie Zong,Zijie Zong,Acting
4712869,1,Angel Lim,林汐,Acting
141337,2,Gurmit Singh,Gurmit Singh,Acting
3033369,2,Damien Teo,Damien Teo,Acting
2151491,1,Jae Liew,Jae Liew,Acting
3672720,1,Xixi Lim,Xixi Lim,Acting
3672728,2,Glenn Yong,Glenn Yong,Acting
1241128,2,Terence Cao,Terence Cao,Acting
225060,1,Selena Tan,Selena Tan,Acting
570506,2,Henry Thia,Henry Thia,Acting
225055,2,Jack Neo,Jack Neo,Directing
1237992,1,Xiang Yun,Xiang Yun,Acting
1000574,1,Patricia Mok,Patricia Mok,Acting
8785,2,Ciarán Hinds,Ciarán Hinds,Acting
489467,2,Jack Gleeson,Jack Gleeson,Acting
17782,2,Colm Meaney,Colm Meaney,Acting
3488941,2,Ursel Tilk,Ursel Tilk,Acting
2247119,1,Ester Kuntu,Ester Kuntu,Acting
3477176,2,Kaarel Pogga,Kaarel Pogga,Acting
137691,2,Indrek Sammul,Indrek Sammul,Acting
3266345,0,Taimo Kõrvemaa,Taimo Kõrvemaa,Acting
36097,2,Laurence Rupp,Laurence Rupp,Acting
4469041,0,Kyra Kraus,Kyra Kraus,Acting
4469042,0,Tamaki Uchida,Tamaki Uchida,Acting
1730944,2,Dominik Warta,Dominik Warta,Acting
1594383,1,Việt Hương,Việt Hương,Acting
1119530,2,Thành Lộc,Thành Lộc,Acting
1376753,2,Trung Dân,Trung Dân,Acting
4870215,0,Cẩm Ly,Cẩm Ly,Acting
2335256,0,Hoàng Mèo,Hoàng Mèo,Acting
3495086,1,Hoàng Hà,Hoàng Hà,Acting
2389302,2,Võ Điền Gia Huy,Võ Điền Gia Huy,Acting
2300044,1,Lan Phương,Lan Phương,Acting
1330250,1,Chiều Xuân,Chiều Xuân,Acting
2040628,1,Phương Anh Đào,Phương Anh Đào,Acting
2012866,0,Tuấn Trần,Tuấn Trần,Acting
1594385,2,Trấn Thành,Trấn Thành,Acting
2181417,1,Hồng Đào,Hồng Đào,Acting
4509805,0,Uyển Ân,Uyển Ân,Acting
3992344,1,Vân Dung,Vân Dung,Acting
1878200,0,Nam Thư,Nam Thư,Acting
4782390,0,Mie,Mie,Acting
4395650,1,Wang Linghua,Wang Linghua,Acting
1380452,1,Zhang Ruijia,Zhang Ruijia,Acting
483327,2,Joem Bascon,Joem Bascon,Acting
2274392,1,Gillian Vicencio,Gillian Vicencio,Acting
1649656,0,Kristof Garcia,Kristof Garcia,Acting
1209532,0,Jess Mendoza,Jess Mendoza,Acting
1384863,1,Kate Alejandrino,Kate Alejandrino,Acting
3353845,0,Camilo Arancibia,Camilo Arancibia,Acting
1345950,2,Mark Stanley,Mark Stanley,Acting
225011,2,Alfredo Castro,Alfredo Castro,Acting
2044566,2,Benjamín Westfall,Benjamín Westfall,Acting
4148495,0,Meera Nadarasa,Meera Nadarasa,Acting
4148497,0,Sharika Navamani,Sharika Navamani,Acting
4148500,0,Livia Silvano,Livia Silvano,Acting
4148513,0,Abel Navarro,Abel Navarro,Acting
4148514,0,Ri Ri Yang,Ri Ri Yang,Acting
4005024,2,Gregor J. M. Weber,Gregor J. M. Weber,Acting
2970107,2,Pieter Roelofs,Pieter Roelofs,Acting
3917908,0,Abbie Vandivere,Abbie Vandivere,Acting
4131509,0,Jonathan Janson,Jonathan Janson,Acting
4131510,0,Anna Krekeler,Anna Krekeler,Acting
1197012,2,Nadech Kugimiya,ณเดชน์ คูกิมิยะ,Acting
3415057,2,Kajbhunditt Jaidee,กาจบัณฑิต ใจดี,Acting
4338889,2,Peerakrit Phacharaboonyakiat,พีระกฤตย์ พชรบุณยเกียรติ,Acting
3947368,1,Denise Jelilcha Kapaun,Denise Jelilcha Kapaun,Acting
4338888,1,Rattanawadee Wongtong,รัตนวดี วงศ์ทอง,Acting
2729283,2,Putthipong Assaratanakul,พุฒิพงศ์ อัสสรัตนกุล,Acting
4544982,1,Usha Seamkhum,Usha Seamkhum,Acting
1270506,2,Sanya Kunakorn,สัญญา คุณากร,Acting
1659249,1,Sarinrat Thomas,สฤญรัตน์ โทมัส,Acting
555778,2,Pongsatorn Jongwilas,พงศธร จงวิลาส,Acting
1560844,2,Ongart Cheamcharoenpornkul,องอาจ เจียมเจริญพรกุล,Acting
2279094,2,Awat Ratanapintha,อวัช รัตนปิณฑะ,Acting
3186384,2,Guntapat Kasemsan Na Ayudhya,กันตพัฒน์ เกษมสันต์ ณ อยุธยา,Acting
3036942,2,Thawatchanin Darayon,ธวัชนินทร์ ดารายน,Acting
2478177,2,Thanadol Auepong,ธนดล เอื้อพงษ์,Acting
3380426,1,Sarocha Chankimha,สโรชา จันทร์กิมฮะ,Acting
2729190,1,Rebecca Patricia Armstrong,Becky Armstrong,Acting
4815163,1,Torfan Taweema,ทอฝัน ทวีมา,Acting
2431035,1,Siriam Pakdeedumrongrit,Siriam Pakdeedumrongrit,Acting
1272413,2,Amarin Nitipon,อัมรินทร์ นิติพน,Acting
2178479,1,Supawadee Kitisopaku,Supawadee Kitisopaku,Acting
1279079,2,Prama Imanothai,ปรมะ อิ่มอโนทัย,Acting
1026380,1,Anchalee Saisoontorn,Anchalee Saisoontorn,Acting
4691803,0,Navapum Naruenatdamrong,Navapum Naruenatdamrong,Acting
2886522,2,Jatuporn Dangurai,Jay Jatuporn Dangurai,Acting
1327163,1,Latthgarmon Pinrojnkeerathi,Latkamon Pinrojkirati,Acting
4691805,1,Mew Sadanan Thipchan,Sadanan Thipchan,Acting
1772988,1,Eisaya Hosuwan,อิษยา ฮอสุวรรณ,Acting
3967524,0,Naruemon Sittiwang,Naruemon Sittiwang,Acting
4063764,0,Anirut Kayensee,Anirut Kayensee,Acting
4801811,0,Apirak Saennam,Jet Apirak Saennam,Crew
226564,2,Mario Maurer,มาริโอ้ เมาเร่อ,Acting
2326899,2,Phuwanet Seechomphu,Phuwanet Seechomphu,Acting
3591947,0,Marut Chuenchomboon,Marut Chuenchomboon,Acting
3278336,1,Duangjai Hiransri,ดวงใจ หิรัญศรี,Acting
3467565,2,Atiwat Saengtien,Atiwat Saengtien,Acting
3671162,2,Krittanun Aunchananun,ปิง กฤตนัน อัญชนานันท์,Acting
3949610,1,Pantipha Arunwattanachai,Pantipha Arunwattanachai,Acting
2412023,2,Jirakit Thawornwong,Jirakit Thawornwong,Acting
2230932,1,Passaranan Ussadamongkol,Passaranan Ussadamongkol,Acting
545200,1,Intira Jaroenpura,อินทิรา เจริญปุระ,Acting
3185491,2,Lee Long Shi,Lee Long Shi,Acting
3897364,1,Praiya Padungsuk,Praiya Padungsuk,Acting
2420113,2,Jarupong Kluaymaingam,Jarupong Kluaymaingam,Acting
2263768,1,Maylada Susri,เมลดา สุศรี,Acting
2517750,2,Sutthirak Subvijitra,สุทธิรักษ์ ทรัพย์วิจิตร,Acting
83165,2,Chaleumpol Tikumpornteerawong,เฉลิมพล ทิฆัมพรธีรวงศ์,Acting
4670939,1,Thatchaya Supathanyasatit,Thatchaya Supathanyasatit,Acting
1580996,2,Timethai,ธามไท,Acting
81253,2,Ananda Everingham,อนันดา เอเวอริ่งแฮม,Acting
3314760,0,Firdaus Karim,Firdaus Karim,Acting
4157139,0,Han Zalini,Han Zalini,Acting
2758431,2,Pisitpon Ekpongpisit,พิสิฐพล เอกพงศ์พิสิฐ,Acting
4257604,2,Tanakorn Tiyanont,ธนกร ติยานนท์,Acting
1527048,2,Ingkarat Damrongsakkul,อิงครัต ดำรงค์ศักดิ์กุล,Acting
111482,2,Chantavit Dhanasevi,ฉันทวิชช์ ธนะเสวี,Acting
1550737,1,Kanyawee Songmuang,กัญญาวีร์ สองเมือง,Acting
4179328,2,Pittaya Saechua,พิทยา แซ่ฉั่ว,Acting
1272465,2,Chookiat Iamsook,ชูเกียรติ เอี่ยมสุข,Acting
1261449,2,Supathat Opas,สุภทัต โอภาส,Acting
3860801,2,Nattapon Raiyawong,Nattapon Raiyawong,Acting
4042892,0,Chutiya Jiarakul,Chutiya Jiarakul,Acting
3116307,0,Nantapak Kraiha,Nantapak Kraiha,Acting
4042893,0,Ariya Buakong,Ariya Buakong,Acting
4042895,0,Phornloet Phiphatrungrueang,Phornloet Phiphatrungrueang,Acting
1259367,1,Urassaya Sperbund,อุรัสยา เสปอร์บันด์,Acting
