movie_id,id
756999,4654
756999,41020
648579,2963
648579,1253360
648579,21676
648579,198150
648579,145326
398818,53807
398818,1190668
398818,72873
398818,20577
398818,935096
671,10980
671,10989
671,10990
671,194
671,10993
482373,32747
482373,2396546
482373,2839
482373,2223768
482373,1629429
646207,3896
646207,55174
646207,2975
646207,1654001
646207,7497
899112,35029
899112,5723
899112,821
899112,178634
899112,2273501
522016,83002
522016,1267329
522016,955
522016,9824
522016,64439
482321,58225
482321,1774679
482321,27105
482321,39187
482321,1029934
877269,131
877269,6065
877269,1998733
877269,17773
877269,140
646385,1373659
646385,974169
646385,2174509
646385,1508653
646385,1030513
576845,1356758
576845,1397778
576845,136532
576845,47754
576845,1672687
614917,2888
614917,53923
614917,1607523
614917,2214765
614917,19498
682507,2230991
682507,1369329
682507,1716493
682507,61084
682507,1246618
664469,3894
664469,234352
664469,1117313
664469,4941
664469,127558
610253,8944
610253,20750
610253,1511997
610253,1267684
610253,14692
615643,215055
615643,1057068
615643,1080935
615643,883
615643,2476742
639721,25072
639721,6885
639721,56734
639721,2532098
639721,208519
601635,52763
601635,37233
601635,237052
601635,99711
601635,140763
585245,1696017
585245,212285
585245,2362044
585245,8930
585245,25147
619730,1373737
619730,1052109
619730,62064
619730,59315
619730,1884703
818397,3896
818397,529
818397,1371819
818397,234070
818397,56650
616820,8944
616820,1511997
616820,1267684
616820,1196041
616820,883
716612,37917
716612,9191
716612,3262411
716612,3262412
716612,1287084
315162,3131
315162,3136
315162,210172
315162,52583
315162,1373737
791177,1353827
791177,1190668
791177,40900
791177,2895589
791177,459980
556694,3063
556694,17605
556694,3549226
556694,2606660
556694,1182880
614939,973651
614939,432040
614939,1519685
614939,2129564
614939,2330664
516329,41292
516329,88124
516329,1890584
516329,6804
516329,87954
617653,1388593
617653,1892
617653,1023139
617653,880
617653,17477
766475,6807
766475,36592
766475,3490
766475,47720
766475,34551
511809,1159982
511809,2217977
511809,1437491
511809,2225865
511809,1423520
760741,17605
760741,1438277
760741,1877835
760741,82191
760741,2073065
744,500
744,11084
744,5576
744,11085
744,4139
836723,67315
836723,128550
836723,3617287
836723,3617288
836723,4305966
830788,1251069
830788,1729496
830788,28848
830788,1206337
830788,1650581
520023,561869
520023,2408703
520023,2673750
520023,1976054
520023,2420169
62,245
62,246
62,247
62,253
62,248
38,206
38,204
38,205
38,103
38,109
717728,1817397
717728,2738561
717728,3425159
717728,1070855
717728,1972478
661231,5472
661231,15576
661231,9015
661231,1249
661231,137108
366672,39995
366672,2231
366672,17835
366672,2897837
366672,14639
694,514
694,10409
694,10410
694,7077
694,10411
628900,62064
628900,2628
628900,11107
628900,94098
628900,1827517
696157,1537686
696157,1152019
696157,2283
696157,1532331
696157,1566993
837881,35028
837881,36662
837881,1276
837881,6861
837881,49971
9746,58856
9746,58857
9746,58858
9746,58859
9746,1525270
842942,19536
842942,25837
842942,2461
842942,21316
842942,2518136
764835,3489
764835,1558012
764835,3086855
764835,155483
764835,3444407
536396,4038
536396,204
536396,76070
536396,4783
536396,30083
777270,3232669
777270,1254583
777270,147056
777270,3065081
777270,5309
603661,205307
603661,970216
603661,21246
603661,34200
603661,2875267
888195,6863
888195,2461
888195,19144
888195,3103358
888195,1419361
825808,1517550
825808,211540
825808,43286
825808,102374
825808,1179445
979924,2461
979924,5528
979924,1535059
979924,1157588
979924,6863
836225,58942
836225,1601451
836225,1050186
836225,1212803
836225,133766
626735,38673
626735,3376396
626735,2092052
626735,1387665
626735,3255984
75233,71610
75233,931611
75233,574243
75233,574245
75233,563065
1024546,62
1024546,58058
1024546,105762
1024546,117525
1024546,77109
826749,57171
826749,62
826749,62747
826749,1278867
826749,1160181
718949,41687
718949,62
718949,12793
718949,1182564
718949,1793239
600,8654
600,2059
600,7132
600,8655
600,8656
760873,453272
760873,20508
760873,1090062
760873,1479869
760873,23789
733317,2203
733317,2742965
733317,467271
733317,2631872
733317,1154300
649394,2232
649394,39388
649394,2283
649394,15455
649394,1699093
1035803,62
1035803,58058
1035803,117525
1035803,77109
1035803,73035
628878,6614
628878,2461
628878,1893351
628878,147404
628878,1443625
655917,140652
655917,1977981
655917,588636
655917,2413
655917,2799693
345,500
345,2227
345,2226
345,5024
345,1118
423333,17495
423333,11355
423333,43366
423333,163774
423333,1442829
762433,569
762433,2313632
762433,1378239
762433,56843
762433,1964521
818192,2299
818192,81685
818192,6832
818192,1600083
818192,212154
864116,6863
864116,62
864116,12974
864116,81685
864116,1138751
907,5004
907,1666
907,400
907,522
907,12248
689700,3490
689700,1377670
689700,1783255
689700,2172400
689700,34
59468,8349
59468,2880
59468,13549
59468,31387
59468,34715
801271,1244
801271,532
801271,6857
801271,62385
801271,1455770
848123,76512
848123,11705
848123,224181
848123,979599
848123,230609
628914,40462
628914,1532312
628914,4937
628914,1294982
628914,74949
730047,22970
730047,58754
730047,1344361
730047,77335
730047,229606
641960,515
641960,18973
641960,17401
641960,26852
641960,1214576
844398,37089
844398,2453169
844398,81685
844398,1411561
844398,6949
9769,16940
9769,11149
9769,29369
9769,8924
9769,11484
916821,50398
916821,62
916821,36422
916821,1218223
916821,1181331
766907,62
766907,1724556
766907,3349428
766907,2725451
766907,1582459
641668,1325961
641668,1770528
641668,219666
641668,1685330
641668,2154533
821427,77517
821427,1369336
821427,2881864
821427,51937
821427,984711
763164,2203
763164,62
763164,77109
763164,203630
763164,63564
331986,2880
331986,20089
331986,221809
331986,39390
331986,7447
789171,1251567
789171,5588
789171,32203
789171,203637
789171,7220
830784,1613304
830784,3810
830784,2115854
830784,206444
830784,59233
883502,62747
883502,62
883502,57171
883502,1278867
883502,1160181
634,9137
634,5472
634,3291
634,388
634,9138
10802,19189
10802,6677
10802,11150
10802,2683
10802,2055
850099,3155737
850099,1226767
850099,2124586
850099,2374339
850099,3155745
12155,76070
12155,85
12155,1813
12155,1283
12155,1064
811592,78110
811592,45827
811592,11864
811592,1664773
811592,2434251
896689,1085680
896689,3304907
896689,3304908
896689,4153459
896689,4176630
577721,16828
925,1004
925,5281
925,15531
925,6396
925,1241
913820,3390001
913820,3390003
913820,3390004
913820,3905469
913820,3905470
11902,48791
11902,70874
11902,70875
11902,70876
11902,129215
575088,2216700
575088,2216983
575088,2021073
575088,1034698
575088,232427
659384,59900
659384,1400211
659384,1677547
659384,107727
659384,1151244
579831,118335
579831,1257061
579831,87409
579831,2166969
579831,2233616
597859,80997
597859,1628232
597859,2921153
597859,1491814
597859,1192055
575072,1397027
575072,2007924
575072,1974998
575072,113331
575072,85221
818621,1266686
818621,1034699
818621,1378376
818621,142504
818621,235772
818415,93536
818415,2221780
818415,238125
818415,238187
818415,1724242
589761,562730
589761,77667
589761,1378375
589761,490022
589761,2039476
1396,55512
1396,55514
1396,8471
1396,55513
1396,8475
1398,28078
1398,8475
1398,1190992
1398,28079
1398,28080
477462,20374
477462,1102427
477462,203459
477462,2503100
477462,1732294
655302,82857
655302,1309110
655302,87663
655302,63359
655302,1593716
683363,2329587
683363,2852052
683363,2207740
683363,1612456
683363,1879221
517302,2335631
517302,2294255
517302,88856
517302,148370
517302,2524909
608232,1364782
608232,72482
608232,11044
608232,1013969
608232,47071
716855,2683312
716855,109895
716855,1870672
716855,89503
716855,1870120
881764,1568909
881764,544002
881764,83264
881764,107633
881764,1888550
845875,1138605
845875,1613059
845875,1575923
845875,589351
845875,1142959
24858,2310
24858,121732
24858,6548
24858,150568
24858,1357494
531428,1385600
531428,68816
531428,1442550
531428,3124
531428,96295
746333,1186076
746333,1291810
746333,1186075
746333,146630
746333,1744894
617762,71580
617762,120932
617762,127558
617762,13014
617762,1474028
663260,145121
663260,939099
663260,18177
663260,1318257
663260,49278
630240,5443
630240,2418333
630240,1144473
630240,2934453
630240,3173736
793998,1021689
793998,231457
793998,1442550
793998,1793346
793998,146287
108,1137
108,1138
108,1139
108,1140
108,1141
955569,3483784
955569,3483785
955569,3483786
955569,2223328
955569,2450440
110,1350
110,1352
110,1354
110,1356
110,49025
109,1145
109,1146
109,1147
109,1148
109,1138501
809488,40333
809488,81718
809488,59918
809488,12180
809488,40325
892527,47337
892527,1576701
892527,1508677
892527,19361
892527,1180477
749004,2973328
749004,2973329
749004,144763
749004,1639988
749004,113605
757999,41029
757999,2832609
757999,1332479
757999,21577
757999,2832611
827887,453272
827887,1345053
827887,146507
827887,1596074
827887,5441
655082,17497
655082,2201315
655082,1071606
655082,1187034
655082,1935253
601188,1137
601188,3361325
601188,3379638
601188,3379641
601188,3379647
852438,17497
852438,82923
852438,223532
852438,583853
852438,1464589
719463,136761
719463,1886168
719463,83966
719463,1366955
719463,119199
895659,4273
895659,3060213
895659,1800818
895659,1367720
895659,56286
826218,1075029
826218,2143181
826218,2649281
826218,1155088
826218,125854
477044,1080195
477044,3129
477044,76070
477044,71610
477044,3153284
660000,1871464
660000,17522
660000,83797
660000,143593
660000,1480403
735726,1957
735726,18177
735726,19888
735726,44079
735726,72254
833417,983929
833417,6550
833417,7280
833417,3440170
833417,3440172
477018,18182
477018,2192
477018,1266210
477018,32683
477018,1379277
750253,5530
750253,120932
750253,586000
750253,480
750253,1047642
754067,54918
754067,2817795
754067,54227
754067,24465
754067,10698
712134,2664731
712134,1795151
712134,291375
712134,9005
712134,131607
762079,1850235
762079,2566616
762079,1975626
762079,2750705
762079,1382466
1600,1350
1600,17888
1600,1142
1600,17896
1600,7109
778810,1173984
778810,11181
778810,1748
778810,8332
778810,1758092
833428,1423713
833428,223532
833428,123989
833428,19360
833428,149988
485162,5443
485162,2021536
485162,2021538
485162,2045567
485162,2045568
147,1653
147,1654
147,1655
147,1658
147,1659
695089,552538
695089,13256
695089,130289
695089,1738775
695089,1528803
10452,6553
10452,6012
10452,7037
10452,20239
10452,31895
774343,6020
774343,121529
774343,19117
774343,40883
774343,60654
914203,3497175
914203,3497174
914203,73331
914203,1891332
914203,1431537
269,3829
269,3830
269,3573
269,3832
269,3836
659988,118178
659988,77928
659988,34018
659988,14061
659988,1011135
526811,1164460
526811,577645
526811,2269559
526811,7691
526811,136170
712128,1507228
712128,2821454
712128,1314446
712128,2930301
712128,1436818
1628,18217
1628,18216
1628,14812
1628,18218
1628,18219
712178,2665070
712178,1886168
712178,1937442
712178,583853
712178,41037
660955,123989
660955,35137
660955,119501
660955,544682
660955,16972
152584,121529
152584,586757
152584,38865
152584,15482
152584,1029292
1716,50
1716,16927
1716,18778
1716,10262
1716,11535
582881,10917
582881,1033625
582881,145120
582881,765
582881,25103
757341,19888
757341,1069634
757341,587184
757341,97085
757341,6304
809733,81821
809733,77131
809733,19937
809733,7693
809733,19117
747779,121529
747779,16923
747779,26100
747779,24485
747779,3549778
781453,123989
781453,5077
781453,6020
781453,146212
781453,56285
664506,5443
664506,81821
664506,1660839
664506,1764827
664506,2045568
8072,19794
8072,18197
8072,30719
8072,1175258
8072,548814
736500,1165008
736500,16927
736500,74110
736500,19646
736500,25181
845140,130664
845140,33161
845140,17901
845140,2820864
845140,3387485
1626,18197
1626,18198
1626,18199
1626,18200
1626,18201
4710,1653
4710,24801
4710,35000
4710,39067
4710,39068
594691,145121
594691,1137823
594691,5442
594691,1622993
594691,1122960
810677,983929
810677,1616031
810677,2953585
810677,1618112
810677,2216283
11298,62001
11298,10662
11298,17494
11298,65404
11298,16173
749107,3294023
749107,19360
749107,119501
749107,1523259
749107,1695492
589985,23383
589985,114953
589985,41526
589985,83966
589985,1177257
582886,19937
582886,1071606
582886,1441242
582886,47822
582886,19163
47792,932886
47792,932887
47792,932888
47792,932889
47792,225962
51735,5293
51735,2310
51735,3784
51735,1350
51735,1859
179890,571526
179890,126830
179890,43917
179890,240188
179890,1582100
47795,150570
47795,150571
47795,150572
47795,10330
47795,10331
764810,147800
764810,1106956
764810,1095435
764810,1561875
764810,1488724
766798,955
766798,2560224
766798,1313220
766798,37946
766798,25258
755437,560247
755437,224870
755437,1114063
755437,2619434
755437,2475545
668640,3131
668640,955
668640,1457004
668640,72631
668640,592709
542917,19907
542917,96688
542917,566544
542917,592709
542917,28514
954748,102222
954748,1928187
954748,2803035
954748,81472
954748,1205318
768726,2997171
768726,1238531
768726,1238521
768726,3220933
768726,3220932
946706,1340020
946706,1246183
946706,114254
946706,138758
946706,3403884
772148,96688
772148,3627
772148,147333
772148,956987
772148,227071
4203,2744
4203,3131
4203,25257
4203,25025
4203,25258
4043,34629
4043,2744
4043,3131
4043,34792
4043,3651
496331,85034
496331,1108120
496331,1251224
496331,35780
496331,149958
786064,1837688
786064,930731
786064,2937356
786064,2963356
786064,2963385
821494,3062553
821494,2552367
821494,3062555
821494,3064448
821494,3064452
925786,1154466
925786,562217
925786,581687
925786,1150391
925786,1873239
859933,1158144
859933,1433802
859933,1454163
859933,1671558
859933,1381949
655363,1739471
655363,2481242
655363,125682
655363,131215
655363,1499191
574078,121529
574078,145587
574078,16269
574078,39905
574078,15915
792775,1113248
792775,1332207
792775,582285
792775,544973
792775,42668
49964,143153
49964,143154
49964,143155
49964,143156
49964,143157
30020,117528
30020,117529
30020,117531
30020,117532
30020,3875705
47104,920426
47104,930120
47104,930122
47104,930123
47104,1816413
83761,930120
83761,677707
83761,930123
83761,1720051
83761,1720052
672208,1543689
672208,1584240
672208,1034643
672208,3192046
672208,3158635
43423,143152
43423,1923828
43423,1923820
43423,1923821
43423,54607
669401,1901974
669401,2258883
669401,1572924
669401,3252055
669401,3129979
888602,3354849
888602,3354848
888602,131006
888602,2889663
888602,3354850
519141,1654963
519141,143593
519141,1055514
519141,1206067
519141,1654247
819876,110
819876,121529
819876,100
819876,37917
819876,1285153
554761,2714
554761,110
554761,11677
554761,87663
554761,1049916
740963,2665051
740963,9599
740963,14893
740963,2060364
740963,4568
522406,527393
522406,1049916
522406,1041440
522406,132712
522406,1094091
778855,2452432
778855,149684
778855,2204537
778855,2204541
778855,3034407
635302,1256603
635302,1563442
635302,119145
635302,233590
635302,224413
810693,77927
810693,119143
810693,1221114
810693,9705
810693,1281498
955666,126485
955666,937252
955666,9706
955666,217924
955666,1241880
553600,79037
553600,1384551
553600,992869
553600,225996
553600,126704
795564,126485
795564,554421
795564,85289
795564,217924
795564,1241880
876792,2138490
876792,1319218
876792,9710
876792,1249235
876792,1407597
876797,1287268
876797,1470127
876797,1161474
876797,2576886
876797,1054260
129,19587
129,19588
129,19589
129,19590
129,19591
877840,1402803
877840,239857
8392,55662
8392,55664
8392,55663
8392,55665
8392,613
916192,2269331
916192,1309932
916192,1256915
916192,1161468
916192,1492474
610150,90496
610150,85286
610150,90569
610150,93801
610150,93803
782054,1241939
782054,932986
782054,9715
782054,1142780
782054,90567
758866,13250
758866,1509659
758866,124402
758866,121750
758866,3154127
10515,65509
10515,65510
10515,65511
10515,65512
10515,142455
566466,1565358
