tw_id,tw_title,tmdb_id,imdb_id,production_country,tw_first_release_date,budget,global_revenue,movie_runtime,data_created_time,data_updated_time
23188,梵天神器：滅世開端,496331,tt6277462,印度,2022-12-02 00:00:00,22000000,0,168,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
1691,地下社會,11902,tt0114787,南斯拉夫,2015-05-15 00:00:00,14000000,0,170,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20962,忌妒的藍圖,574078,tt8205028,匈牙利,2022-06-24 00:00:00,10000000,0,170,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26314,春風勁草,665733,tt13231544,土耳其,2023-12-29 00:00:00,3720000,0,197,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24240,破碎太陽之心,,,中國,2023-04-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22791,溫暖的抱抱,,,中國,2022-10-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26871,新封神榜：楊戩,,,中國,2024-07-26 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27178,熊出沒．伴我“熊芯”,,,中國,2024-05-07 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26939,雞蛋和石頭,,,中國,2024-03-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20747,如果有一天我將會離開你,,,中國,2022-03-25 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26428,絕地追擊,,,中國,2023-12-08 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23465,一直一直都很喜歡你,1022830,tt18689962,中國,2023-06-30 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27945,前途海量,1290839,,中國,2024-07-12 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21423,李茂扮太子,903125,tt17005404,中國,2022-07-22 00:00:00,0,72760000,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
16612,蘇州河,11599,tt0234837,中國,2020-08-28 00:00:00,0,0,83,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20054,藍宇,27062,tt0292066,中國,2021-12-10 00:00:00,0,0,86,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26742,沉默筆錄,1181642,tt10121904,中國,2024-05-17 00:00:00,0,0,91,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24221,熱帶往事,824738,tt8519380,中國,2023-06-02 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29795,浮城謎事,103875,tt2369127,中國,2025-01-10 00:00:00,0,0,98,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29598,一部未完成的電影,878607,tt32186579,中國,2024-12-20 00:00:00,0,0,106,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26560,怒潮,950019,tt18766596,中國,2024-01-05 00:00:00,0,0,107,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23190,這個殺手不太冷靜,923192,tt16254308,中國,2022-12-09 00:00:00,0,393014816,109,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29791,深海,667717,tt25434854,中國,2025-01-29 00:00:00,28700000,136090000,112,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25415,峰爆,862855,tt15413054,中國,2023-09-15 00:00:00,0,58340541,114,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
16421,推拿,256106,tt3469964,中國,2025-01-12 00:00:00,0,0,114,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28780,危機航線,949709,tt17501870,中國,2024-10-09 00:00:00,0,41923655,115,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
6091,笨鳥,438030,tt6533000,中國,2024-03-15 00:00:00,0,0,116,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29122,春風沉醉的夜晚,117646,tt1422119,中國,2025-01-10 00:00:00,0,0,116,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29165,漂亮朋友,1234779,tt33616511,中國,2025-01-10 00:00:00,0,0,117,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20154,郊區的鳥,537867,tt8747304,中國,2021-12-25 00:00:00,0,0,118,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19250,東北虎,612696,tt10097312,中國,2025-01-11 00:00:00,0,0,118,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29767,來福大酒店,1241476,tt29632792,中國,2025-01-10 00:00:00,0,0,118,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26555,拯救嫌疑人,1155257,tt20836144,中國,2024-01-26 00:00:00,0,79775114,119,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29885,笑傲江湖,18860,tt0100973,中國,2025-01-24 00:00:00,2068041,0,120,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26568,消失的她,1108211,tt17507018,中國,2024-01-12 00:00:00,9500000,334039200,122,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24132,古董局中局,820099,tt11482948,中國,2023-06-02 00:00:00,0,0,123,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25213,海的盡頭是草原,1019619,tt18673234,中國,2023-09-01 00:00:00,0,0,124,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24277,龍馬精神,931102,tt15430628,中國,2023-05-12 00:00:00,0,36232675,126,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21616,于堇：蘭心大劇院,497834,tt8499638,中國,2022-07-22 00:00:00,0,0,127,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26707,莫斯科行動,783121,tt23118352,中國,2024-01-26 00:00:00,0,0,128,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20986,你好，李煥英,758891,tt13364790,中國,2022-05-06 00:00:00,59000000,822049668,128,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22926,四海,827689,tt14509614,中國,2022-12-02 00:00:00,0,85365990,129,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
10771,風中有朵雨做的雲,454161,tt8071308,中國,2025-01-11 00:00:00,0,0,129,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22630,野馬分鬃,712164,tt11090178,中國,2022-10-14 00:00:00,0,0,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20396,奪冠,638032,tt10670442,中國,2022-04-22 00:00:00,0,0,135,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20319,第一爐香,660002,tt10415576,中國,2022-01-14 00:00:00,0,0,144,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26650,石門,957996,tt14071684,中國,2024-03-29 00:00:00,0,0,148,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
11237,大象席地而坐,499556,tt8020896,中國,2019-01-11 00:00:00,2500000,0,234,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22179,逍遙遊,,,中華民國,2011-04-06 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26584,一點一滴的死/長夜/一個女人生命中的三小時/山雨欲來,,,中華民國,2024-01-20 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21949,如霧起時,,,中華民國,2011-04-09 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
1626,東西,,,中華民國,2015-12-18 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18531,綠色牢籠,,,中華民國,2021-05-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22268,童話·世界,,,中華民國,2022-10-13 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20203,妖果小學─水果奶奶的大秘密,,,中華民國,2022-01-21 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21943,如歌的行板,,,中華民國,2022-11-05 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20853,獨自寂寞+少年阿堯+午後+看海,,,中華民國,2022-04-23 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25681,注意看，這個女人⋯⋯/如果時間在此刻停下/我可以暫時逃跑一下嗎？,,,中華民國,2024-01-21 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21914,兩地,,,中華民國,2011-04-09 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22613,情書/鷺鷥河/二重奏/返來呷飯,,,中華民國,2023-04-23 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21908,無岸之河,,,中華民國,2015-12-18 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21179,費爾的旅程,,,中華民國,2022-05-27 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27328,夏日的文化洋行,,,中華民國,2024-05-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26511,我是一片雲〈修復版〉,,,中華民國,2023-12-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23377,（真）新的一天,,,中華民國,2024-03-22 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20711,女優 摔吧！,,,中華民國,2022-11-25 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
1586,讀中文系的人,,,中華民國,2015-12-18 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
4035,禁止下錨+海中網+妹妹+庭中有奇樹,,,中華民國,2022-04-23 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20263,台灣新文學之父—賴和/安安靜靜林雙不,,,中華民國,2022-03-11 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17831,削瘦的靈魂,,,中華民國,2021-03-19 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25897,新寶島曼波,,,中華民國,2023-10-31 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23419,山椒魚來了,,,中華民國,2023-02-10 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20052,有你相伴的旅程,,,中華民國,2021-12-10 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28242,恐怖份子（數位修復版）,,,中華民國,2024-09-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20176,諸葛四郎─英雄的英雄,,,中華民國,2021-11-12 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19400,回眸,,,中華民國,2021-10-22 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20674,如夢,,,中華民國,2011-04-15 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27203,由島至島,,,中華民國,2024-11-30 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22372,臥虎藏龍,,,中華民國,2000-07-07 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
15876,現場·戰場·夢工場,,,中華民國,2020-10-25 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22080,化城再來人,,,中華民國,2011-04-09 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22108,大俠胡金銓 第一部曲—先知曾經來過,,,中華民國,2022-10-21 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
3401,河北臺北+講話沒有在聽,,,中華民國,2016-11-11 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21887,朝向一首詩的完成,,,中華民國,2011-04-09 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29986,所有人都在死/晚風/浮游物,,,中華民國,2025-02-15 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22615,春日郊遊/推特事/塑膠情人,,,中華民國,2023-04-22 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22084,大俠胡金銓 第二部曲—斷腸人在天涯,,,中華民國,2022-10-28 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22908,全明星星光音樂會,,,中華民國,2022-10-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29985,殺雞/白雪/貓與雞/春天,,,中華民國,2025-02-15 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22614,魍神之夜/食夢者/殭屍外公,,,中華民國,2023-04-22 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21932,尋找背海的人,,,中華民國,2011-04-09 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25679,五福女孩/隔河/再見觸身/泳夜,,,中華民國,2024-01-20 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20270,送報伕/不屈的魂靈—楊逵,,,中華民國,2022-03-11 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23714,八戒,,,中華民國,2024-05-31 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
15719,悲情城市,,,中華民國,2024-02-25 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22687,春水奇譚/屍舞/有了？！,,,中華民國,2023-04-23 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
1608,我城,,,中華民國,2015-12-18 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29430,故事 開始的地方—希望閱讀,,,中華民國,2025-01-03 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22011,孫行者傳(國語版),,,中華民國,2022-10-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29963,行山,,,中華民國,2025-02-18 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29611,交換禮物,1395259,,中華民國,2024-12-25 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23506,詐團圓,1022862,tt24330660,中華民國,2023-01-20 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29111,台灣超人,1377013,,中華民國,2024-12-06 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22659,你在我心上,1025086,tt22757470,中華民國,2022-10-21 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19122,影子背後,1003994,tt13878178,中華民國,2021-09-17 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25149,我最愛的笨男人,1080494,,中華民國,2023-09-08 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21373,夢遊樂園,899464,tt21969886,中華民國,2023-03-15 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20643,青春換日線,939287,,中華民國,2022-03-11 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22475,稻浪上的夢想家,1200506,,中華民國,2022-11-20 00:00:00,0,0,1,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22327,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,1025309,,中華民國,2022-09-16 00:00:00,0,0,17,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24011,獸刑,1153794,,中華民國,2023-08-04 00:00:00,0,0,17,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24012,麻罪犯,1117283,,中華民國,2023-04-28 00:00:00,0,0,18,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24044,X,1165736,,中華民國,2023-09-28 00:00:00,0,0,18,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20922,有時 Mama，有時 Mimi,1009995,,中華民國,2022-04-15 00:00:00,0,0,20,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26780,金門,1203439,tt30523942,中華民國,2024-03-08 00:00:00,0,0,20,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28070,滿七,1239038,,中華民國,2024-08-30 00:00:00,0,0,20,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24036,擒慾女王,1125053,,中華民國,2023-05-19 00:00:00,0,0,20,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21239,還孩子做自己,1153451,,中華民國,2022-05-27 00:00:00,0,0,20,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21748,KULO,1009987,,中華民國,2022-07-08 00:00:00,0,0,21,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21921,我永遠永遠永遠愛你,1009977,,中華民國,2022-08-05 00:00:00,0,0,21,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24059,人之初性本善,1121017,,中華民國,2023-10-06 00:00:00,0,0,21,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24013,花開富貴,1130343,,中華民國,2023-06-09 00:00:00,0,0,25,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21690,家家,975681,,中華民國,2022-06-30 00:00:00,0,0,30,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22673,無邊,1032330,,中華民國,2023-01-06 00:00:00,0,0,60,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27443,阿姨，上學囉！,1308707,,中華民國,2024-07-19 00:00:00,0,0,61,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28611,傷痕-老兵的故事,1401562,,中華民國,2024-12-06 00:00:00,0,0,70,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18618,破輪胎,278445,tt0243494,中華民國,2022-03-20 00:00:00,0,0,73,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19320,沒有人該成為孤島,927480,,中華民國,2022-01-07 00:00:00,0,0,75,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27175,我父英風,1297616,tt32484078,中華民國,2024-08-02 00:00:00,0,0,75,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26220,花若盛開,1209560,,中華民國,2023-11-18 00:00:00,0,0,75,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22710,失序正義,1039769,tt19876798,中華民國,2022-11-25 00:00:00,0,0,76,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27179,台北十日,1330874,,中華民國,2024-09-27 00:00:00,0,0,77,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17799,愛別離苦,946267,tt13370724,中華民國,2022-02-18 00:00:00,0,0,77,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23394,黑的教育,741329,tt22476934,中華民國,2023-03-10 00:00:00,0,0,77,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23835,炸彈客,1093453,,中華民國,2023-04-21 00:00:00,0,0,78,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27415,睏寐之際,1006739,,中華民國,2024-06-07 00:00:00,0,0,79,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21822,民雄鬼屋,931894,tt21618732,中華民國,2022-07-29 00:00:00,0,0,79,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20867,幻日手記 ,900062,tt15740800,中華民國,2022-10-21 00:00:00,0,0,79,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23934,壞男孩,1007944,tt29115814,中華民國,2024-01-05 00:00:00,0,0,79,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28200,OZONE 青春冒險,1318638,,中華民國,2024-08-07 00:00:00,0,0,80,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20375,格瑞特真相,798092,tt12867672,中華民國,2022-05-13 00:00:00,0,0,80,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28311,念念眷村：文學裡的眷村故事,1311577,,中華民國,2024-10-10 00:00:00,0,0,80,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19065,魔法阿媽 4K數位修復版,232468,tt0223391,中華民國,2021-11-26 00:00:00,0,0,80,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25312,愛是一把槍,1155680,tt28484838,中華民國,2023-12-15 00:00:00,0,0,81,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23611,機甲英雄 劇場版 我與我等於無限大(國語版),1170696,,中華民國,2023-08-04 00:00:00,0,0,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25737,穿著旗袍的女孩,1331693,tt31913644,中華民國,2024-09-06 00:00:00,0,0,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
13900,不散（4K修復版）,56616,tt0377556,中華民國,2023-08-11 00:00:00,0,0,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25334,邀阿公阿嬤拍B級殭屍片,1167792,tt29497968,中華民國,2023-10-13 00:00:00,0,0,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20262,寶島大夢,484574,tt0243132,中華民國,2022-03-20 00:00:00,0,0,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28709,日泰小食,1185957,tt14064282,中華民國,2025-01-17 00:00:00,0,0,83,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24214,妖怪森林,1177667,tt30488449,中華民國,2024-01-19 00:00:00,0,0,83,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24023,消失的紫斑蝶,1096018,,中華民國,2023-05-19 00:00:00,0,0,83,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26664,鬼天廈,926188,tt31500748,中華民國,2024-04-19 00:00:00,0,0,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23795,守護黑面琵鷺,1084783,tt27033944,中華民國,2023-03-08 00:00:00,0,0,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18796,文林銀行,900843,,中華民國,2021-11-12 00:00:00,0,0,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17487,修行,877246,tt15488160,中華民國,2022-01-14 00:00:00,0,0,85,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27992,誰殺了比利比莉,1149096,,中華民國,2024-08-23 00:00:00,0,0,85,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
