Year,MovieId,Name,id,imdb_id,runtime,budget,revenue,production_country,tw_first_release_date
2023,23652,珍愛熱線,579496,tt7461272,121,0,0,美國,2023-02-10
2023,24256,燃起希望之火,849242,tt9317274,90,0,0,突尼西亞,2023-05-26
2023,25040,雪后奇緣,898230,tt17164334,76,1900000,3400000,俄羅斯,2023-08-18
2023,24880,喵喵博物館(英文版),923579,tt24069962,80,0,8093685,俄羅斯,2023-08-11
2023,23704,胡桃鉗與魔笛公主的奇幻冒險(英文版),589759,tt11006950,84,3800000,3562423,俄羅斯,2023-02-24
2023,25344,德古拉的新娘 ,586352,tt19811466,76,0,3535910,俄羅斯,2023-10-06
2023,23838,公主與野獸,576925,tt9572006,98,0,0,俄羅斯,2023-03-31
2023,23462,柴可夫斯基的妻子,901358,tt17538510,144,0,1300000,俄羅斯,2023-04-14
2023,18826,革命前夕的摩托車日記,1653,tt0318462,126,0,57663224,阿根廷,2005-02-25
2023,24253,鷹勇潛艦,611854,tt4741504,104,3100000,196401,波蘭,2023-05-19
2023,26257,人犬,944401,tt17009348,115,22700000,4082217,法國,2023-12-29
2023,6210,艾蜜莉的異想世界,194,tt0211915,122,10000000,173921954,法國,2002-03-08
2023,23376,親密,11845,tt0256103,119,0,2672527,法國,2022-12-30
2023,23376,親密,11845,tt0256103,119,0,2672527,法國,2022-12-30
2023,23376,親密,11845,tt0256103,119,0,2672527,法國,2022-12-30
2023,24073,聖母院大火：世紀浩劫,811596,tt12264966,109,35000000,0,法國,2023-04-14
2023,25764,杜巴利伯爵夫人,921452,tt17277414,117,22400000,13000000,法國,2023-10-20
2023,23859,我的2年妓女生涯,960139,tt17505492,89,2600000,0,法國,2023-05-19
2023,24284,摘星甜點王,975762,tt19815386,110,0,0,法國,2023-05-19
2023,5183,花神咖啡館,85033,tt1550312,121,0,1674801,法國,2012-12-21
2023,5183,花神咖啡館,85033,tt1550312,121,0,1674801,法國,2012-12-21
2023,17412,85年的夏天,659959,tt10457128,101,6900000,3600000,法國,2020-12-18
2023,23550,不離職冒險王,745608,tt13639204,83,0,0,法國,2023-02-24
2023,24095,燃燒的玫瑰,785980,tt13217988,135,0,0,法國,2023-05-05
2023,23837,再一次勇敢跳躍,771077,tt13531468,117,7780000,11196824,法國,2023-04-07
2023,23712,無人相信的真相,925714,tt16987062,122,0,3900000,法國,2023-03-11
2023,25828,進化症候群,943134,tt16606592,127,15200000,9138503,法國,2023-12-01
2023,7310,不思議女人,429191,tt5639354,104,0,1880736,法國,2017-11-24
2023,7310,不思議女人,429191,tt5639354,104,0,1880736,法國,2017-11-24
2023,24117,豪門心計,786977,tt13729232,123,0,0,法國,2023-06-02
2023,23933,追兇12夜,925102,tt16953666,114,0,3467232,法國,2023-03-25
2023,25413,榮耀之路,958219,tt19891500,113,5300000,0,法國,2023-09-21
2023,15218,星星知我心,478860,tt7374926,107,6500000,0,法國,2020-01-10
2023,24522,烈火浩劫,944306,tt15385664,85,0,0,法國,2023-06-02
2023,25461,塞納河上的船屋,1070449,tt26448811,109,0,0,法國,2023-10-06
2023,23827,爛人,962543,tt19719862,100,2600000,19833,法國,2023-06-02
2023,23420,玩具當家,865498,tt13361648,112,0,7295051,法國,2023-03-01
2023,25042,我和喵喵的冒險旅行  ,977337,tt15097144,83,0,0,法國,2023-08-18
2023,23945,聖奧梅爾殺嬰案,925943,tt15376894,123,0,823074,法國,2023-06-09
2023,23872,小淘氣尼古拉：快樂的源頭,893366,tt10290244,86,0,3813788,法國,2023-03-24
2023,26368,青春 (春),200995,tt0266855,118,0,0,法國,2023-12-15
2023,23666,揮灑心篇章,960275,tt14335980,96,0,0,法國,2023-05-05
2023,25352,交響狂花,958179,tt23741324,110,4400000,0,法國,2023-10-20
2023,23857,聖蛛,889699,tt18550140,118,0,1252637,法國,2023-03-17
2023,24063,詭樓,852432,tt15152316,90,0,0,法國,2023-04-21
2023,23546,販愛天堂,892515,tt14534796,142,14000000,6667598,法國,2023-03-24
2023,23660,盲柳與沉睡的女人,678299,tt9320184,105,6900000,0,法國,2023-02-24
2023,26247,像高達一樣寂寞,1005409,tt21382354,101,0,19000,法國,2023-12-15
2023,24573,她和他的女兒,803694,tt15403712,104,0,84178,法國,2023-07-21
2023,25423,冬日男孩,918044,tt17009856,123,4600000,0,法國,2023-09-22
2023,23792,唐璜羅曼死,657198,tt14590650,110,0,0,法國,2023-03-27
2023,23493,回到首爾,952701,tt19719836,119,0,1594998,法國,2023-02-24
2023,26382,愛情轉移,898673,tt16252698,92,0,1103374,法國,2023-12-29
2023,22715,愛在生命終結時,843093,tt14275050,123,5000000,0,法國,2023-02-03
2023,25323,野獸們,848685,tt15006566,138,3900000,10238603,法國,2023-10-27
2023,25745,小嫉妒,803688,tt26255358,84,0,456632,法國,2023-11-03
2023,25745,小嫉妒,803688,tt26255358,84,0,456632,法國,2023-11-03
2023,25118,勇闖太空,881693,tt14313434,110,0,0,法國,2023-08-09
2023,23904,正年輕,848958,tt14976386,126,0,0,法國,2023-04-14
2023,23785,尋找第5味,788030,tt6993614,92,0,0,法國,2023-03-10
2023,26266,茱莉亞四重奏,892530,tt13729364,120,0,0,法國,2023-11-10
2023,24313,安妮艾諾 超八時光,964681,tt19758084,63,0,14632,法國,2023-06-02
2023,23392,地下疑雲,925459,tt12819094,99,0,0,法國,2023-01-06
2023,23932,五個惡魔,820697,tt13391708,96,3370000,46666,法國,2023-08-04
2023,24072,玫瑰母親,926889,tt17014214,116,3900000,170419,法國,2023-04-21
2023,24072,玫瑰母親,926889,tt17014214,116,3900000,170419,法國,2023-04-21
2023,23285,西蒙娜：世紀之聲,740937,tt13389730,140,0,0,法國,2023-01-06
2023,25246,科西嘉的那個夏天 ,1000058,tt22463404,110,4700000,0,法國,2023-09-18
2023,7634,影子軍隊,15383,tt0064040,145,0,906133,法國,2023-09-16
2023,25763, 小嫉妒,803688,tt26255358,84,0,456632,法國,2023-11-03
2023,25763, 小嫉妒,803688,tt26255358,84,0,456632,法國,2023-11-03
2023,7635,沉默之海,40650,tt0039822,87,0,0,法國,2023-09-15
2023,24032,中國女人,1629,tt0061473,99,0,30857,法國,2023-12-09
2023,19736,廣島之戀,5544,tt0052893,90,0,3193,法國,2023-05-29
2023,24485,印度之歌,85927,tt0073166,115,0,0,法國,2023-05-28
2023,24486,長別離,131836,tt0054426,85,0,0,法國,2023-05-30
2023,23897,玫瑰母親,926889,tt17014214,116,3900000,170419,法國,2023-04-02
2023,23897,玫瑰母親,926889,tt17014214,116,3900000,170419,法國,2023-04-02
2023,23957,戰爭開打之際,967874,tt14860210,109,0,8598322,法國,2023-04-01
2023,18751,四百擊,147,tt0053198,99,0,0,法國,2023-04-16
2023,18751,四百擊,147,tt0053198,99,0,0,法國,2023-04-16
2023,18814,雙面薇若妮卡 經典數位修復,1600,tt0101765,98,0,1999955,法國,2024-03-01
2023,18814,雙面薇若妮卡 經典數位修復,1600,tt0101765,98,0,1999955,法國,2024-03-01
2023,18815,紅色情深 經典數位修復,110,tt0111495,100,0,4127033,法國,2023-10-14
2023,18815,紅色情深 經典數位修復,110,tt0111495,100,0,4127033,法國,2023-10-14
2023,18848,白色情迷 經典數位修復,109,tt0111507,92,0,1273525,法國,2023-10-07
2023,18848,白色情迷 經典數位修復,109,tt0111507,92,0,1273525,法國,2023-10-07
2023,25591,幸福的所在,997659,tt21230074,102,390000,0,克羅埃西亞,2023-10-13
2023,23858,駭人骨娃娃,1008005,tt18072540,103,0,0,西班牙,2023-05-26
2023,24498,驅魔13,1026563,tt21199996,104,0,1891519,西班牙,2023-10-27
2023,25130,24小時賭命倒數,1053587,tt20215670,98,0,0,西班牙,2023-08-25
2023,23754,桃子樹的最後豐收,804251,tt11930126,115,10250000,3324521,西班牙,2023-03-31
2023,26214,轉生幻夢,1077684,tt21909682,117,0,967213,西班牙,2023-12-01
2023,16868,高跟鞋 經典數位修復,8222,tt0103030,114,0,1710057,西班牙,2020-10-30
2023,26092,與達利有約,1091044,tt7710588,114,0,0,西班牙,2023-12-08
2023,25101,換宿夜驚魂,1064801,tt12748562,99,0,0,西班牙,2023-09-11
2023,26349,荒漠斷背情,963765,tt13055264,31,0,1057090,西班牙,2023-12-15
2023,24213,神鬼第六感,1933,tt0230600,104,17000000,210002906,西班牙,2023-05-05
2023,24051,屍智症,994128,tt13968380,95,0,0,西班牙,2023-04-21
2023,24859,情慾獨角獸,1078920,tt15850538,93,0,0,西班牙,2023-07-14
2023,23560,驚獄77,913991,tt15128358,125,0,0,西班牙,2023-01-27
2023,23828,幸運狗狗來造訪,634120,tt7466810,166,0,0,印度,2023-07-20
2023,24494,永遠的好麻吉,872556,tt15386680,111,0,0,印度,2023-07-28
2023,26150,屍禁,1121962,,12,0,0,印尼,2023-12-01
2023,24260,鬼噤聲,1018518,tt21154728,106,0,0,印尼,2023-05-05
2023,24867,神選之地,960206,tt19623228,143,5000000,1560518,冰島,2023-08-25
2023,23354,片場風暴,1005299,tt21378744,108,0,0,伊朗,2023-01-27
2023,25177,德黑蘭雙面疑雲,1008043,tt13920920,108,0,0,伊朗,2023-09-15
2023,24497,這裡沒有熊,974521,tt20205236,107,0,1067495,伊朗,2023-06-03
2023,24515,三張面孔,517731,tt8269552,100,0,0,伊朗,2023-06-03
2023,24045,萊拉兄弟,962558,tt19653180,170,0,785361,伊朗,2023-05-05
2023,23488,萬惡世代,782044,tt13419036,115,0,0,立陶宛,2023-01-27
2023,23566,長春事件,949000,tt20199286,86,0,0,加拿大,2023-03-26
2023,24138,烈火焚身,46738,tt1255953,130,6800000,6788659,加拿大,2023-05-19
2023,25168,生命之舞,1128001,tt11790268,96,0,0,加拿大,2023-09-08
2023,23963,絕命控制,986088,tt14036276,89,0,0,加拿大,2023-04-28
2023,24349,飯捲男孩乖乖睡 ,1008038,tt13456340,117,0,0,加拿大,2023-07-21
2023,26377,童魘,9613,tt0278731,98,10000000,5809240,加拿大,2023-12-08
2023,23352,她和她們的電影課,866611,tt6443330,91,0,69537,以色列,2023-01-06
2023,23742,鈴芽之旅,916224,tt16428256,121,0,323638107,日本,2023-02-25
2023,25730,蒼鷺與少年(日文版) ,508883,tt6587046,124,50000000,294200000,日本,2023-10-06
2023,24939,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,1059572,tt26862791,94,0,23839864,日本,2023-08-04
2023,24925,電影哆啦A夢：大雄與天空的理想鄉,1030587,tt21223380,107,0,37475850,日本,2023-07-21
2023,23956,鏡之孤城,942881,tt22868842,116,0,0,日本,2023-03-31
2023,24544,BLUE GIANT 藍色巨星,887870,tt15737898,120,0,0,日本,2023-06-02
2023,16264,阿基拉,149,tt0094625,124,5700000,49000000,日本,2020-06-24
2023,24969,青春豬頭少年不會夢到嬌憐外出妹,1056803,tt27348312,74,0,0,日本,2023-08-18
2023,23473,新世紀福音戰士新劇場版：終,283566,tt2458948,155,29700000,93882453,日本,2023-02-03
2023,14011,青春豬頭少年不會夢到懷夢美少女,572154,tt9881586,90,0,0,日本,2019-09-27
2023,14811,HELLO WORLD,604605,tt9418812,97,0,0,日本,2019-11-15
2023,26383,青春豬頭少年不會夢到紅書包女孩,1086591,tt28036417,75,0,2050242,日本,2023-12-15
2023,24431,新．假面騎士,813477,tt14379088,121,0,15787771,日本,2023-05-31
2023,25895,數碼寶貝02 THE BEGINNING,872976,tt22474136,87,0,0,日本,2023-10-24
2023,23783,魔女宅急便(日語版),16859,tt0097814,103,6900000,4493017,日本,2023-03-31
2023,26122,電影版 勿說是推理,1064669,tt27554389,129,0,0,日本,2023-11-10
2023,24914,GRIDMAN UNIVERSE,915403,tt16418362,118,0,0,日本,2023-07-14
2023,25776,劇場版城市獵人：天使之淚,1056133,tt19413836,94,0,6774090,日本,2023-10-06
2023,24781,惡靈古堡：死亡島,1083862,tt26674627,92,0,53929,日本,2023-06-29
2023,23638,僕愛君愛：致深愛妳的那個我,874745,tt15450826,98,0,0,日本,2023-02-10
2023,23948,美麗的他電影版,1064662,tt27190932,103,0,0,日本,2023-04-01
2023,23637,僕愛君愛：致我深愛的每個妳,874743,tt15439344,102,0,0,日本,2023-02-10
2023,8693,坂本龍一：終章,473888,tt6578572,100,0,960212,日本,2018-07-13
2023,18297,令人討厭的松子的一生,31512,tt0768120,130,0,0,日本,2021-03-26
2023,24118,我的幸福婚約,1037348,tt19869122,115,0,0,日本,2023-05-12
2023,24575,SEE HEAR LOVE 看不見聽不見也愛你,1124341,tt27881314,132,0,0,日本,2023-06-25
2023,26242,歡迎來到駒田蒸餾所,1119211,tt27626792,91,0,0,日本,2023-12-08
2023,17242,感官世界,5879,tt0074102,105,0,0,日本,2020-10-30
2023,25398,岸邊露伴在羅浮,1069813,tt25582396,118,0,0,日本,2023-09-15
2023,25105,忌怪島,1114205,tt23644572,109,0,0,日本,2023-08-11
2023,25815,特別篇 吹響吧！上低音號～合奏團競賽篇～,1108306,tt20860298,58,0,1650521,日本,2023-10-20
2023,25029,電影版TOKYO MER：行動急診室,961256,tt27453633,128,0,0,日本,2023-07-28
2023,23935,月之圓缺,961257,tt21652624,128,0,0,日本,2023-04-21
2023,24308,金之國水之國,991190,tt21105546,116,0,0,日本,2023-05-12
2023,23663,愛是自私,1027273,tt22006138,120,0,0,日本,2023-04-21
2023,23962,假面騎士劇場版 Battle Royale,1002780,tt21417736,95,0,0,日本,2023-04-14
2023,24372,快一秒的他,1029475,tt27930733,120,0,0,日本,2023-05-20
2023,24317,湯道,1029486,tt22777600,127,0,0,日本,2023-05-12
2023,24033,百花,936490,tt18395238,104,0,0,日本,2023-04-07
2023,19242,東京復仇者,698201,tt11923304,120,0,0,日本,2021-09-10
2023,25117,來自雪國的遺書,1030205,tt22037646,134,0,0,日本,2023-08-18
2023,25267,GHOSTBOOK 妖怪圖鑑,961418,tt21343502,112,0,0,日本,2023-09-01
2023,23341,那個男人,869886,tt20251822,121,0,0,日本,2023-01-10
2023,25761,詭屋,22970,tt1259521,95,30000000,71038838,日本,2023-11-03
2023,24089,心之谷,37797,tt0113824,111,0,0,日本,2023-04-25
2023,25072,#人孔,1029621,tt24670176,99,0,0,日本,2023-08-04
2023,24835,暗湧情事,348869,tt1301178,117,0,0,日本,2023-07-07
2023,24715,SSSS. GRIDMAN 劇場總集篇,1068602,tt24657462,0,0,0,日本,2023-06-21
2023,26454,寬鬆世代又怎樣：INTERNATIONAL,1119114,tt28635008,116,0,0,日本,2023-12-22
2023,26478,窗邊的小荳荳,1106904,tt28347814,114,0,0,日本,2023-12-19
2023,24341,惠子不能輸,928730,tt17309864,99,0,0,日本,2023-07-21
2023,24212,貞子 DX,940417,tt19815280,100,0,2352175,日本,2023-06-02
2023,25320,斷捨離天堂,1129646,tt28444512,101,0,0,日本,2023-09-15
2023,24112,指尖上綻放的愛,819163,tt11179000,113,0,0,日本,2023-05-05
2023,24789,SSSS.DYNAZENON 劇場總集篇,1068607,tt25399466,121,0,0,日本,2023-06-30
2023,25039,銀河鐵道之父,1062844,tt27510170,128,0,0,日本,2023-08-04
2023,8749,幻之光,18872,tt0113725,110,0,0,日本,2018-06-08
2023,24050,厄林,961295,tt21288116,107,0,0,日本,2023-04-14
2023,24086,Fishmans,800151,tt14141970,172,0,0,日本,2023-04-21
2023,23224,舌尖上的禪,1024298,tt22651844,112,0,0,日本,2023-01-19
2023,23438,彬與瑛,961410,tt21647658,128,0,0,日本,2023-01-06
2023,23603,追海豚的長崎夏日,971602,tt21819780,96,0,0,日本,2023-02-17
2023,8878,無人知曉的夏日清晨,2517,tt0408664,141,0,0,日本,2018-06-08
2023,24468,名偵探神助理：黃金螺旋之謎,1029479,tt24161580,99,0,0,日本,2023-06-02
2023,23700,我們的黎明,950863,tt21216020,120,0,0,日本,2023-02-24
2023,25079,千輝同學未免甜得過火,1029484,tt22648994,99,0,0,日本,2023-08-18
2023,18637,天外者,746257,tt13369122,109,0,0,日本,2021-05-07
2023,26139,天一亮，就想見到你,1120459,tt28259022,100,0,0,日本,2023-11-12
2023,26279,花腐,1115167,tt28756694,137,0,0,日本,2023-12-01
2023,25317,黑夜遊行,1034660,tt21434474,0,0,0,日本,2023-07-21
2023,8873,橫山家之味,25050,tt1087578,114,0,3511120,日本,2018-06-08
2023,26398,銀河鐵道之夜,37585,tt0089206,108,0,0,日本,2023-12-22
2023,25632,名偵探麻里子最悲慘的一天,1017441,tt22062330,116,0,0,日本,2023-10-20
2023,25131,善良的牧本先生,961267,tt19845444,105,0,0,日本,2023-09-15
2023,25059,親密（前編）,11845,tt0256103,119,0,2672527,日本,2023-08-12
2023,25059,親密（前編）,11845,tt0256103,119,0,2672527,日本,2023-08-12
2023,25059,親密（前編）,11845,tt0256103,119,0,2672527,日本,2023-08-12
2023,26515,坂本龍一：OPUS,1156189,tt28490873,103,0,0,日本,2023-12-31
2023,24728,呼叫愛美子,828948,tt23322952,104,0,0,日本,2023-08-18
2023,23492,怪談比留子,38405,tt0100991,89,0,0,日本,2023-03-10
2023,25127,電影哆啦A夢：大雄與奇跡之島,160642,tt2271315,100,0,46180706,日本,2023-09-22
2023,25071,親密（後編）,11845,tt0256103,119,0,2672527,日本,2023-08-12
2023,25071,親密（後編）,11845,tt0256103,119,0,2672527,日本,2023-08-12
2023,25071,親密（後編）,11845,tt0256103,119,0,2672527,日本,2023-08-12
2023,24753,銀平町的電影時光,1064872,tt31407003,0,0,0,日本,2023-07-14
2023,24109,離不開你的依賴,1035647,tt28489497,107,0,0,日本,2023-04-19
2023,24876,謎樣的你,1076535,tt26689671,130,0,0,日本,2023-07-28
2023,25041,夏洛克的孩子們,1019661,tt21944604,122,0,0,日本,2023-08-04
2023,23145,她喜歡的是,804032,tt14190918,122,0,0,日本,2023-06-21
2023,25243,冰淇淋般的愛戀,1067298,tt27745148,104,0,0,日本,2023-09-28
2023,24514,渴水,968146,tt26930646,0,0,0,日本,2023-09-01
2023,25313,明天星期一,1040496,tt27510455,82,0,0,日本,2023-10-20
2023,25241,破案天才伽利略：嫌疑犯X的獻身,42341,tt1160629,128,0,0,日本,2008-12-24
2023,23602,霍爾的移動城堡,4935,tt0347149,119,24000000,236049757,日本,2023-02-01
2023,24834,百合的雨聲,994741,tt22046186,84,0,0,日本,2023-06-16
2023,23312,手,846716,tt15165236,56,0,0,日本,2023-02-17
2023,23235,夜鷹的單戀,879008,tt15625968,98,0,0,日本,2023-01-06
2023,24060,這就是我,57118,tt1606180,101,5000000,0,日本,2023-04-28
2023,24992,超市之女,81296,tt0127310,127,0,0,日本,2023-08-20
2023,25176,破案天才伽利略：真夏方程式,204702,tt2412556,129,0,0,日本,2013-07-05
2023,23123,艾莉絲旅館,872667,tt14246570,100,0,0,日本,2023-03-24
2023,24108,扶桑花女孩之舞,760765,tt13409496,109,0,0,日本,2023-04-28
2023,24993,女稅務員,42011,tt0093502,127,0,0,日本,2023-08-19
2023,23639,愛情失格,1009447,tt22467872,139,0,0,日本,2023-02-10
2023,24994,受監護的女人,164207,tt0133089,131,0,0,日本,2023-08-22
2023,23121,唱出戀愛的苦惱,969441,tt30750832,117,0,0,日本,2023-01-06
2023,25099,民暴之女,110283,tt0104874,123,0,0,日本,2023-08-20
2023,26193,託生君系列：很長很長的故事開始的早晨,1134409,,78,0,0,日本,2023-11-17
2023,24418,六月之蛇,33431,tt0330904,78,0,0,日本,2023-06-09
2023,25100,女稅務員2,41962,tt0095597,127,0,0,日本,2023-08-19
2023,26492,魔法公主,128,tt0119698,134,23500000,169000000,日本,2023-12-30
2023,26545,崖上的波妞,12429,tt0876563,101,34000000,202404009,日本,2024-01-05
2023,26364,革命＋1,1026301,tt22437974,75,0,0,日本,2023-12-08
2023,25244,BE : the ONE,1159247,,0,0,0,日本,2023-08-25
2023,24996,鴻運女,83183,tt0098972,118,0,0,日本,2023-08-19
2023,24995,大病人,83205,tt0106651,116,0,0,日本,2023-08-21
2023,23784,人體動物圖鑑：烏龜的殼其實是肋骨,1021860,,68,0,0,日本,2023-03-17
2023,24999,狂琴畸戀,85032,tt1842532,91,0,0,日本,2023-10-27
2023,24094,愛情美樂地,962571,tt19719976,127,0,1200000,巴基斯坦,2023-02-17
2023,24088,地中海發燒友,958291,tt19785426,108,0,0,巴勒斯坦,2023-04-21
2023,18107,醉好的時光,580175,tt10288566,117,5150000,21700000,丹麥,2021-03-05
2023,26121,壞教慾女孩,958234,tt15387506,135,0,0,丹麥,2023-12-22
2023,23535,關於我和鬼變成家人的那件事,983883,tt22742964,130,1874400,15410325,中華民國,2023-02-10
2023,24818,請問，還有哪裡需要加強,1016392,tt27671269,121,0,0,中華民國,2023-07-28
2023,25590,周處除三害,1046090,tt29319990,134,0,91608950,中華民國,2023-10-06
2023,25306,女鬼橋2：怨鬼樓,999087,tt21962086,101,0,0,中華民國,2023-10-13
2023,23843,做工的人電影版,1026559,tt26936155,95,0,0,中華民國,2023-03-31
2023,25116,我的麻吉4個鬼,993092,tt28349905,104,0,0,中華民國,2023-08-18
2023,24035,化劫,977209,tt20247796,94,0,0,中華民國,2023-06-20
2023,24066,速命道,1012267,tt27033991,99,0,0,中華民國,2023-04-27
2023,25994,BIG,1054087,tt29195650,159,0,0,中華民國,2023-12-01
2023,23506,詐團圓,1022862,tt24330660,0,0,0,中華民國,2023-01-20
2023,25586,惡女,1047003,tt27766132,114,0,0,中華民國,2023-10-27
2023,24014,疫起,1040284,tt26686436,118,0,0,中華民國,2023-04-07
2023,24663,查無此心,1006763,tt22742070,104,0,0,中華民國,2023-09-08
2023,14895,悲情城市,49982,tt0096908,158,0,0,中華民國,1989-10-21
2023,14895,悲情城市,49982,tt0096908,158,0,0,中華民國,1989-10-21
2023,23671,本日公休,956288,tt26686277,106,0,0,中華民國,2023-02-26
2023,23408,山中森林,991898,tt22754786,132,0,0,中華民國,2023-01-13
2023,25063,老狐狸,1006012,tt29452517,112,0,0,中華民國,2023-11-24
2023,25149,我最愛的笨男人,1080494,,0,0,0,中華民國,2023-09-08
2023,23926,車頂上的玄天上帝,996108,tt27811012,130,0,0,中華民國,2023-11-11
2023,16901,海霧,734732,tt12929746,107,2000000,0,中華民國,2020-09-11
2023,25422,小曉,1005996,tt29566160,103,0,0,中華民國,2023-12-08
2023,25222,他馬克老闆,1022108,tt28265358,116,0,0,中華民國,2023-09-28
2023,26076,赤心巔峰,1168337,,105,0,0,中華民國,2023-12-25
2023,24370,南方，寂寞鐵道,1021768,tt22746776,106,0,0,中華民國,2023-06-09
2023,25335,成功補習班,1036397,tt27671363,124,0,0,中華民國,2023-09-22
2023,23831,我和我的賽車老爸,975810,tt28220721,99,0,0,中華民國,2023-08-09
2023,23961,青春並不溫柔,1006024,tt27928749,114,0,0,中華民國,2023-10-27
2023,24054,不能流淚的悲傷,1077310,tt27042866,97,0,8180000,中華民國,2023-04-21
2023,23795,守護黑面琵鷺,1084783,tt27033944,84,0,0,中華民國,2023-03-24
2023,24023,消失的紫斑蝶,1096018,,83,0,0,中華民國,2023-05-19
2023,25818,撼山河 撼向世界,1168336,tt29236840,109,0,0,中華民國,2023-11-01
2023,23729,九槍,1029179,tt22463330,90,0,0,中華民國,2023-03-14
2023,18550,溟溟,1006683,tt27996285,89,0,0,中華民國,2023-06-16
2023,24239,我的天堂城市,1007976,tt21116954,120,0,0,中華民國,2023-09-15
2023,15447,日子,662400,tt11697820,126,0,0,中華民國,2023-10-27
2023,25334,邀阿公阿嬤拍B級殭屍片,1167792,tt29497968,82,0,0,中華民國,2023-10-13
2023,25728,少男少女,1088428,tt29115028,140,0,14294,中華民國,2023-11-17
2023,24009,油麻菜籽,272122,tt0337507,115,0,0,中華民國,1984-01-01
2023,24053,空巢,975817,tt28525465,95,0,0,中華民國,2023-04-21
2023,25103,蘭陵40─演員實驗教室,1124911,tt29053601,89,0,0,中華民國,2023-09-08
2023,23611,機甲英雄 劇場版 我與我等於無限大(國語版),1170696,,82,0,0,中華民國,2023-08-04
2023,24257,WOMEN 我們不知道的事,1121326,,99,0,0,中華民國,2023-11-10
2023,26220,花若盛開,1209560,,75,0,0,中華民國,2023-11-18
2023,25312,愛是一把槍,1155680,tt28484838,81,0,0,中華民國,2023-12-15
2023,21373,夢遊樂園,899464,tt21969886,0,0,0,中華民國,2023-03-15
2023,23835,炸彈客,1093453,,78,0,0,中華民國,2023-04-21
2023,24036,擒慾女王,1125053,,20,0,0,中華民國,2023-05-19
2023,24012,麻罪犯,1117283,,18,0,0,中華民國,2023-04-28
2023,24011,獸刑,1153794,,17,0,0,中華民國,2023-08-04
2023,24013,花開富貴,1130343,,25,0,0,中華民國,2023-06-09
2023,24044,X,1165736,,18,0,0,中華民國,2023-09-28
2023,24059,人之初性本善,1121017,,21,0,0,中華民國,2023-10-06
2023,21839,動物感傷の清晨,937101,tt15435040,98,0,0,中華民國,2023-10-13
2023,13900,不散（4K修復版）,56616,tt0377556,82,0,0,中華民國,2023-08-11
2023,25737,穿著旗袍的女孩,1331693,tt31913644,82,0,0,中華民國,2024-09-06
2023,24214,妖怪森林,1177667,tt30488449,83,0,0,中華民國,2024-01-19
2023,23934,壞男孩,1007944,tt29115814,79,0,0,中華民國,2024-01-05
2023,25587,鑽石水族世界,1016255,tt27936806,155,0,0,中華民國,2023-10-21
2023,24752,小子,1008742,tt30842823,101,0,0,中華民國,2024-02-08
2023,12236,彩雲飛,438210,tt1216278,95,0,0,中華民國,2019-01-19
2023,12575,風兒踢踏踩,87953,tt0082371,90,0,0,中華民國,2019-10-19
2023,24277,龍馬精神,931102,tt15430628,126,0,36232675,中國,2023-05-12
2023,23465,一直一直都很喜歡你,1022830,tt18689962,0,0,0,中國,2023-06-30
2023,25213,海的盡頭是草原,1019619,tt18673234,124,0,0,中國,2023-09-01
2023,25415,峰爆,862855,tt15413054,114,0,58340541,中國,2023-09-15
2023,24221,熱帶往事,824738,tt8519380,95,0,0,中國,2023-06-02
2023,24132,古董局中局,820099,tt11482948,123,0,0,中國,2023-06-02
2023,16612,蘇州河,11599,tt0234837,83,0,0,中國,2020-08-28
2023,23886,炎日,682152,tt14859416,131,0,0,土耳其,2023-05-12
2023,26314,春風勁草,665733,tt13231544,197,3720000,0,土耳其,2023-12-29
2024,29157,再見了！茱莉亞,1111750,tt14330672,120,0,0,蘇丹,2024-12-13
2024,26856,破墓,838209,tt27802490,134,0,97974828,韓國,2024-03-08
2024,19169,薩滿,745881,tt13446168,131,0,7230000,韓國,2021-08-25
2024,27237,犯罪都市4,1017163,tt27811040,109,0,83703350,韓國,2024-04-26
2024,28309,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,1317874,tt32938930,103,0,1857169,韓國,2024-08-21
2024,28784,再見，福寶,1314450,tt33368329,95,0,0,韓國,2024-10-04
2024,27809,亡命機劫,1147710,tt31624258,100,0,14602614,韓國,2024-06-21
2024,28112,BLACKPINK WORLD TOUR [BORN PINK] IN CINEMAS,1307028,tt32881486,92,0,0,韓國,2024-07-31
2024,28010,寂噤計畫,726139,tt25808194,96,14750000,6283415,韓國,2024-07-17
2024,28349,變身機長,965094,tt32175399,111,0,30937400,韓國,2024-08-23
2024,28533,JUNG KOOK: I AM STILL,1315707,tt32903026,93,0,18500823,韓國,2024-09-18
2024,28477,aespa: MY First page,1229421,,109,0,99635,韓國,2024-09-06
2024,27053,屍咒,1169340,tt32013903,102,0,257377,韓國,2024-04-03
2024,28164,絕地逃生,921436,tt31898445,96,0,13368094,韓國,2024-08-02
2024,26696,外星+人2：回到未來,626412,tt20201212,122,0,10824208,韓國,2024-02-07
2024,28929,辣手警探2,995926,tt30287778,118,0,53453611,韓國,2024-10-18
2024,27722,超完美暗殺隊,865910,tt26591189,100,0,0,韓國,2024-06-07
2024,29439,聽說,41531,tt1562328,109,0,0,韓國,2024-12-06
