Date,Amount,Tickets,TotalAmount,TotalTickets,Rate,TheaterCount,MovieId
2023-06-19~2023-06-25,,,3697738,15717,0.0,0,19687
2023-06-26~2023-07-02,,,3697738,15717,0.0,0,19687
2023-07-03~2023-07-09,,,3697738,15717,0.0,0,19687
2023-07-10~2023-07-16,,,3697738,15717,0.0,0,19687
2023-07-17~2023-07-23,,,3697738,15717,0.0,0,19687
2023-07-24~2023-07-30,,,3697738,15717,0.0,0,19687
2023-07-31~2023-08-06,,,3697738,15717,0.0,0,19687
2023-08-07~2023-08-13,,,3697738,15717,0.0,0,19687
2023-08-14~2023-08-20,,,3697738,15717,0.0,0,19687
2023-08-21~2023-08-27,,,3697738,15717,0.0,0,19687
2023-08-28~2023-09-03,,,3697738,15717,0.0,0,19687
2023-09-04~2023-09-10,,,3697738,15717,0.0,0,19687
2023-09-11~2023-09-17,,,3697738,15717,0.0,0,19687
2023-09-18~2023-09-24,,,3697738,15717,0.0,0,19687
2023-09-25~2023-10-01,,,3697738,15717,0.0,0,19687
2023-10-02~2023-10-08,,,3697738,15717,0.0,0,19687
2023-10-09~2023-10-15,,,3697738,15717,0.0,0,19687
2023-10-16~2023-10-22,,,3697738,15717,0.0,0,19687
2023-10-23~2023-10-29,,,3697738,15717,0.0,0,19687
2023-10-30~2023-11-05,,,3697738,15717,0.0,0,19687
2023-11-06~2023-11-12,,,3697738,15717,0.0,0,19687
2023-11-13~2023-11-19,,,3697738,15717,0.0,0,19687
2023-11-20~2023-11-26,,,3697738,15717,0.0,0,19687
2023-11-27~2023-12-03,,,3697738,15717,0.0,0,19687
2023-12-04~2023-12-10,,,3697738,15717,0.0,0,19687
2023-12-11~2023-12-17,,,3697738,15717,0.0,0,19687
2023-12-18~2023-12-24,,,3697738,15717,0.0,0,19687
2023-12-25~2023-12-31,,,3697738,15717,0.0,0,19687
2024-01-01~2024-01-07,,,3697738,15717,0.0,0,19687
2024-01-08~2024-01-14,,,3697738,15717,0.0,0,19687
2024-01-15~2024-01-21,,,3697738,15717,0.0,0,19687
2024-01-22~2024-01-28,,,3697738,15717,0.0,0,19687
2024-01-29~2024-02-04,,,3697738,15717,0.0,0,19687
2024-02-05~2024-02-11,0.0,0.0,3697738,15717,0.0,1,19687
2024-02-12~2024-02-18,240.0,1.0,3697978,15718,0.0,1,19687
2024-02-19~2024-02-25,,,3697978,15718,-1.0,0,19687
2024-02-26~2024-03-03,,,3697978,15718,0.0,0,19687
2024-03-04~2024-03-10,,,3697978,15718,0.0,0,19687
2024-03-11~2024-03-17,690.0,3.0,3698668,15721,0.0,1,19687
2024-03-18~2024-03-24,240.0,1.0,3698908,15722,-0.652173913,1,19687
2023-03-13~2023-03-19,901344.0,3655.0,2285583,9179,-0.3488523297,55,23796
2023-03-20~2023-03-26,184808.0,763.0,2470391,9942,-0.7949639649,42,23796
2023-03-27~2023-04-02,42005.0,181.0,2512396,10123,-0.7727100558000001,13,23796
2023-04-03~2023-04-09,17360.0,75.0,2529756,10198,-0.5867158672,2,23796
2023-04-10~2023-04-16,,,2529756,10198,-1.0,0,23796
2023-04-17~2023-04-23,,,2529756,10198,0.0,0,23796
2023-04-24~2023-04-30,,,2529756,10198,0.0,0,23796
2023-05-01~2023-05-07,,,2529756,10198,0.0,0,23796
2023-05-08~2023-05-14,,,2529756,10198,0.0,0,23796
2023-05-15~2023-05-21,,,2529756,10198,0.0,0,23796
2023-05-22~2023-05-28,,,2529756,10198,0.0,0,23796
2023-05-29~2023-06-04,,,2529756,10198,0.0,0,23796
2023-06-05~2023-06-11,,,2529756,10198,0.0,0,23796
2023-06-12~2023-06-18,,,2529756,10198,0.0,0,23796
2023-06-19~2023-06-25,,,2529756,10198,0.0,0,23796
2023-06-26~2023-07-02,,,2529756,10198,0.0,0,23796
2023-07-03~2023-07-09,,,2529756,10198,0.0,0,23796
2023-07-10~2023-07-16,,,2529756,10198,0.0,0,23796
2023-07-17~2023-07-23,,,2529756,10198,0.0,0,23796
2023-07-24~2023-07-30,,,2529756,10198,0.0,0,23796
2023-07-31~2023-08-06,,,2529756,10198,0.0,0,23796
2023-08-07~2023-08-13,,,2529756,10198,0.0,0,23796
2023-08-14~2023-08-20,,,2529756,10198,0.0,0,23796
2023-08-21~2023-08-27,,,2529756,10198,0.0,0,23796
2023-08-28~2023-09-03,,,2529756,10198,0.0,0,23796
2023-09-04~2023-09-10,,,2529756,10198,0.0,0,23796
2023-09-11~2023-09-17,,,2529756,10198,0.0,0,23796
2023-09-18~2023-09-24,,,2529756,10198,0.0,0,23796
2023-09-25~2023-10-01,,,2529756,10198,0.0,0,23796
2023-10-02~2023-10-08,,,2529756,10198,0.0,0,23796
2023-10-09~2023-10-15,,,2529756,10198,0.0,0,23796
2023-10-16~2023-10-22,,,2529756,10198,0.0,0,23796
2023-10-23~2023-10-29,,,2529756,10198,0.0,0,23796
2023-10-30~2023-11-05,,,2529756,10198,0.0,0,23796
2023-11-06~2023-11-12,,,2529756,10198,0.0,0,23796
2023-11-13~2023-11-19,,,2529756,10198,0.0,0,23796
2023-11-20~2023-11-26,,,2529756,10198,0.0,0,23796
2023-11-27~2023-12-03,,,2529756,10198,0.0,0,23796
2023-12-04~2023-12-10,,,2529756,10198,0.0,0,23796
2023-12-11~2023-12-17,,,2529756,10198,0.0,0,23796
2023-12-18~2023-12-24,,,2529756,10198,0.0,0,23796
2023-12-25~2023-12-31,,,2529756,10198,0.0,0,23796
2024-01-01~2024-01-07,,,2529756,10198,0.0,0,23796
2024-01-08~2024-01-14,,,2529756,10198,0.0,0,23796
2024-01-15~2024-01-21,,,2529756,10198,0.0,0,23796
2024-01-22~2024-01-28,,,2529756,10198,0.0,0,23796
2024-01-29~2024-02-04,,,2529756,10198,0.0,0,23796
2024-02-05~2024-02-11,,,2529756,10198,0.0,0,23796
2024-02-12~2024-02-18,,,2529756,10198,0.0,0,23796
2024-02-19~2024-02-25,,,2529756,10198,0.0,0,23796
2024-02-26~2024-03-03,,,2529756,10198,0.0,0,23796
2024-03-04~2024-03-10,,,2529756,10198,0.0,0,23796
2024-03-11~2024-03-17,,,2529756,10198,0.0,0,23796
2024-03-18~2024-03-24,,,2529756,10198,0.0,0,23796
2024-03-25~2024-03-31,,,2529756,10198,0.0,0,23796
2024-04-01~2024-04-07,,,2529756,10198,0.0,0,23796
2024-04-08~2024-04-14,,,2529756,10198,0.0,0,23796
2024-04-15~2024-04-21,,,2529756,10198,0.0,0,23796
2024-04-22~2024-04-28,,,2529756,10198,0.0,0,23796
2024-04-29~2024-05-05,,,2529756,10198,0.0,0,23796
2024-05-06~2024-05-12,,,2529756,10198,0.0,0,23796
2024-05-13~2024-05-19,,,2529756,10198,0.0,0,23796
2024-05-20~2024-05-26,,,2529756,10198,0.0,0,23796
2024-05-27~2024-06-02,,,2529756,10198,0.0,0,23796
2024-06-03~2024-06-09,,,2529756,10198,0.0,0,23796
2024-06-10~2024-06-16,,,2529756,10198,0.0,0,23796
2024-06-17~2024-06-23,,,2529756,10198,0.0,0,23796
2024-06-24~2024-06-30,,,2529756,10198,0.0,0,23796
2024-07-01~2024-07-07,,,2529756,10198,0.0,0,23796
2024-07-08~2024-07-14,,,2529756,10198,0.0,0,23796
2024-07-15~2024-07-21,,,2529756,10198,0.0,0,23796
2024-07-22~2024-07-28,,,2529756,10198,0.0,0,23796
2024-07-29~2024-08-04,,,2529756,10198,0.0,0,23796
2024-08-05~2024-08-11,,,2529756,10198,0.0,0,23796
2024-08-12~2024-08-18,,,2529756,10198,0.0,0,23796
2024-08-19~2024-08-25,,,2529756,10198,0.0,0,23796
2024-08-26~2024-09-01,,,2529756,10198,0.0,0,23796
2024-09-02~2024-09-08,,,2529756,10198,0.0,0,23796
2024-09-09~2024-09-15,,,2529756,10198,0.0,0,23796
2024-09-16~2024-09-22,,,2529756,10198,0.0,0,23796
2024-09-23~2024-09-29,,,2529756,10198,0.0,0,23796
2024-09-30~2024-10-06,,,2529756,10198,0.0,0,23796
2024-10-07~2024-10-13,,,2529756,10198,0.0,0,23796
2024-10-14~2024-10-20,,,2529756,10198,0.0,0,23796
2024-10-21~2024-10-27,,,2529756,10198,0.0,0,23796
2024-10-28~2024-11-03,,,2529756,10198,0.0,0,23796
2024-11-04~2024-11-10,,,2529756,10198,0.0,0,23796
2024-11-11~2024-11-17,,,2529756,10198,0.0,0,23796
2024-11-18~2024-11-24,,,2529756,10198,0.0,0,23796
2024-11-25~2024-12-01,,,2529756,10198,0.0,0,23796
2024-12-02~2024-12-08,,,2529756,10198,0.0,0,23796
2024-12-09~2024-12-15,640.0,3.0,2530396,10201,0.0,1,23796
2024-12-16~2024-12-22,0.0,0.0,2530396,10201,-1.0,1,23796
2024-12-23~2024-12-29,0.0,0.0,2530396,10201,0.0,1,23796
2024-12-30~2025-01-05,1110.0,5.0,2531506,10206,0.0,1,23796
2025-01-06~2025-01-12,560.0,2.0,2532066,10208,-0.4954954955,2,23796
2025-01-13~2025-01-19,,,2532066,10208,-1.0,0,23796
2025-01-20~2025-01-26,,,2532066,10208,0.0,0,23796
2025-01-27~2025-02-02,140.0,1.0,2532206,10209,0.0,1,23796
2023-04-24~2023-04-30,269922.0,1214.0,602952,2813,-0.1894964418,30,24053
2023-05-01~2023-05-07,234902.0,1093.0,837854,3906,-0.1297411845,22,24053
2023-05-08~2023-05-14,24923.0,117.0,862777,4023,-0.8939004351000001,14,24053
2023-05-15~2023-05-21,,,862777,4023,-1.0,0,24053
2023-05-22~2023-05-28,,,862777,4023,0.0,0,24053
2023-05-29~2023-06-04,,,862777,4023,0.0,0,24053
2023-06-05~2023-06-11,,,862777,4023,0.0,0,24053
2023-06-12~2023-06-18,,,862777,4023,0.0,0,24053
2023-06-19~2023-06-25,,,862777,4023,0.0,0,24053
2023-06-26~2023-07-02,,,862777,4023,0.0,0,24053
2023-07-03~2023-07-09,,,862777,4023,0.0,0,24053
2023-07-10~2023-07-16,,,862777,4023,0.0,0,24053
2023-07-17~2023-07-23,,,862777,4023,0.0,0,24053
2023-07-24~2023-07-30,,,862777,4023,0.0,0,24053
2023-07-31~2023-08-06,,,862777,4023,0.0,0,24053
2023-08-07~2023-08-13,,,862777,4023,0.0,0,24053
2023-08-14~2023-08-20,,,862777,4023,0.0,0,24053
2023-08-21~2023-08-27,,,862777,4023,0.0,0,24053
2023-08-28~2023-09-03,,,862777,4023,0.0,0,24053
2023-09-04~2023-09-10,95400.0,289.0,958177,4312,0.0,1,24053
2024-05-27~2024-06-02,99122.0,425.0,221395,956,-0.1893386111,17,26594
2024-06-03~2024-06-09,29255.0,128.0,250650,1084,-0.704858659,16,26594
2024-06-10~2024-06-16,12260.0,53.0,262910,1137,-0.5809263374,3,26594
2024-06-17~2024-06-23,860.0,4.0,263770,1141,-0.9298531811,2,26594
2024-06-24~2024-06-30,,,263770,1141,-1.0,0,26594
2024-07-01~2024-07-07,,,263770,1141,0.0,0,26594
2024-07-08~2024-07-14,,,263770,1141,0.0,0,26594
2024-07-15~2024-07-21,,,263770,1141,0.0,0,26594
2024-07-22~2024-07-28,,,263770,1141,0.0,0,26594
2024-07-29~2024-08-04,,,263770,1141,0.0,0,26594
2024-08-05~2024-08-11,,,263770,1141,0.0,0,26594
2024-08-12~2024-08-18,,,263770,1141,0.0,0,26594
2024-08-19~2024-08-25,,,263770,1141,0.0,0,26594
2024-08-26~2024-09-01,,,263770,1141,0.0,0,26594
2024-09-02~2024-09-08,,,263770,1141,0.0,0,26594
2024-09-09~2024-09-15,,,263770,1141,0.0,0,26594
2024-09-16~2024-09-22,,,263770,1141,0.0,0,26594
2024-09-23~2024-09-29,,,263770,1141,0.0,0,26594
2024-09-30~2024-10-06,,,263770,1141,0.0,0,26594
2024-10-07~2024-10-13,,,263770,1141,0.0,0,26594
2024-10-14~2024-10-20,,,263770,1141,0.0,0,26594
2024-10-21~2024-10-27,,,263770,1141,0.0,0,26594
2024-10-28~2024-11-03,,,263770,1141,0.0,0,26594
2024-11-04~2024-11-10,,,263770,1141,0.0,0,26594
2024-11-11~2024-11-17,,,263770,1141,0.0,0,26594
2024-11-18~2024-11-24,,,263770,1141,0.0,0,26594
2024-11-25~2024-12-01,,,263770,1141,0.0,0,26594
2024-12-02~2024-12-08,,,263770,1141,0.0,0,26594
2024-12-09~2024-12-15,7360.0,32.0,271130,1173,0.0,1,26594
2023-08-28~2023-09-03,248648.0,1072.0,535165,2377,-0.1321701679,52,25212
2023-09-04~2023-09-10,27777.0,116.0,562942,2493,-0.8882878608,16,25212
2023-09-11~2023-09-17,5010.0,21.0,567952,2514,-0.8196349498000001,3,25212
2023-09-18~2023-09-24,3245.0,14.0,571197,2528,-0.3522954092,2,25212
2023-09-25~2023-10-01,320.0,2.0,571517,2530,-0.9013867488,1,25212
2023-10-02~2023-10-08,,,571517,2530,-1.0,0,25212
2023-10-09~2023-10-15,,,571517,2530,0.0,0,25212
2023-10-16~2023-10-22,560.0,2.0,572077,2532,0.0,1,25212
2023-10-23~2023-10-29,1600.0,8.0,573677,2540,1.8571428571,1,25212
2023-10-30~2023-11-05,2330.0,11.0,576007,2551,0.45625000000000004,1,25212
2023-11-06~2023-11-12,,,576007,2551,-1.0,0,25212
2023-11-13~2023-11-19,,,576007,2551,0.0,0,25212
2023-11-20~2023-11-26,,,576007,2551,0.0,0,25212
2023-11-27~2023-12-03,,,576007,2551,0.0,0,25212
2023-12-04~2023-12-10,,,576007,2551,0.0,0,25212
2023-12-11~2023-12-17,,,576007,2551,0.0,0,25212
2023-12-18~2023-12-24,,,576007,2551,0.0,0,25212
2023-12-25~2023-12-31,,,576007,2551,0.0,0,25212
2024-01-01~2024-01-07,,,576007,2551,0.0,0,25212
2024-01-08~2024-01-14,,,576007,2551,0.0,0,25212
2024-01-15~2024-01-21,,,576007,2551,0.0,0,25212
2024-01-22~2024-01-28,,,576007,2551,0.0,0,25212
2024-01-29~2024-02-04,,,576007,2551,0.0,0,25212
2024-02-05~2024-02-11,,,576007,2551,0.0,0,25212
2024-02-12~2024-02-18,,,576007,2551,0.0,0,25212
2024-02-19~2024-02-25,,,576007,2551,0.0,0,25212
2024-02-26~2024-03-03,,,576007,2551,0.0,0,25212
2024-03-04~2024-03-10,,,576007,2551,0.0,0,25212
2024-03-11~2024-03-17,,,576007,2551,0.0,0,25212
2024-03-18~2024-03-24,,,576007,2551,0.0,0,25212
2024-03-25~2024-03-31,,,576007,2551,0.0,0,25212
2024-04-01~2024-04-07,,,576007,2551,0.0,0,25212
2024-04-08~2024-04-14,,,576007,2551,0.0,0,25212
2024-04-15~2024-04-21,,,576007,2551,0.0,0,25212
2024-04-22~2024-04-28,,,576007,2551,0.0,0,25212
2024-04-29~2024-05-05,,,576007,2551,0.0,0,25212
2024-05-06~2024-05-12,,,576007,2551,0.0,0,25212
2024-05-13~2024-05-19,,,576007,2551,0.0,0,25212
2024-05-20~2024-05-26,,,576007,2551,0.0,0,25212
2024-05-27~2024-06-02,,,576007,2551,0.0,0,25212
2024-06-03~2024-06-09,,,576007,2551,0.0,0,25212
2024-06-10~2024-06-16,,,576007,2551,0.0,0,25212
2024-06-17~2024-06-23,,,576007,2551,0.0,0,25212
2024-06-24~2024-06-30,,,576007,2551,0.0,0,25212
2024-07-01~2024-07-07,,,576007,2551,0.0,0,25212
2024-07-08~2024-07-14,,,576007,2551,0.0,0,25212
2024-07-15~2024-07-21,,,576007,2551,0.0,0,25212
2024-07-22~2024-07-28,,,576007,2551,0.0,0,25212
2024-07-29~2024-08-04,,,576007,2551,0.0,0,25212
2024-08-05~2024-08-11,,,576007,2551,0.0,0,25212
2024-08-12~2024-08-18,,,576007,2551,0.0,0,25212
2024-08-19~2024-08-25,,,576007,2551,0.0,0,25212
2024-08-26~2024-09-01,,,576007,2551,0.0,0,25212
2024-09-02~2024-09-08,,,576007,2551,0.0,0,25212
2024-09-09~2024-09-15,,,576007,2551,0.0,0,25212
2024-09-16~2024-09-22,,,576007,2551,0.0,0,25212
2024-09-23~2024-09-29,,,576007,2551,0.0,0,25212
2024-09-30~2024-10-06,,,576007,2551,0.0,0,25212
2024-10-07~2024-10-13,,,576007,2551,0.0,0,25212
2024-10-14~2024-10-20,,,576007,2551,0.0,0,25212
2024-10-21~2024-10-27,,,576007,2551,0.0,0,25212
2024-10-28~2024-11-03,,,576007,2551,0.0,0,25212
2024-11-04~2024-11-10,,,576007,2551,0.0,0,25212
2024-11-11~2024-11-17,,,576007,2551,0.0,0,25212
2024-11-18~2024-11-24,,,576007,2551,0.0,0,25212
2024-11-25~2024-12-01,,,576007,2551,0.0,0,25212
2024-12-02~2024-12-08,,,576007,2551,0.0,0,25212
2024-12-09~2024-12-15,,,576007,2551,0.0,0,25212
2024-12-16~2024-12-22,,,576007,2551,0.0,0,25212
2024-12-23~2024-12-29,,,576007,2551,0.0,0,25212
2024-12-30~2025-01-05,,,576007,2551,0.0,0,25212
2025-01-06~2025-01-12,,,576007,2551,0.0,0,25212
2025-01-13~2025-01-19,140.0,1.0,576147,2552,0.0,1,25212
2023-10-02~2023-10-08,1393595.0,2992.0,4090195,8606,-0.4832029222,9,25642
2024-09-02~2024-09-08,136810.0,576.0,274540,1148,-0.0066797357,3,28070
2024-01-15~2024-01-21,63940.0,318.0,128734,618,-0.0131802327,22,25992
2024-01-22~2024-01-28,22070.0,113.0,150804,731,-0.6548326556,8,25992
2024-01-29~2024-02-04,18790.0,78.0,169594,809,-0.1486180335,5,25992
2024-02-05~2024-02-11,700.0,3.0,170294,812,-0.9627461416,1,25992
2023-06-26~2023-07-02,54700.0,223.0,147598,610,-0.41118215680000003,18,23145
2023-07-03~2023-07-09,7690.0,31.0,155288,641,-0.8594149909000001,4,23145
2022-06-20~2022-06-26,355436.0,1479.0,355436,1479,0.0,26,21528
2022-06-27~2022-07-03,444437.0,1877.0,799873,3356,0.2503995093,26,21528
2022-07-04~2022-07-10,93822.0,395.0,893695,3751,-0.7888969640000001,22,21528
2022-07-11~2022-07-17,49639.0,210.0,943334,3961,-0.470923664,5,21528
2022-07-18~2022-07-24,18497.0,80.0,961831,4041,-0.6273696086,5,21528
2022-07-25~2022-07-31,3260.0,14.0,965091,4055,-0.8237552035,3,21528
2022-08-01~2022-08-07,5885.0,107.0,970976,4162,0.8052147239,1,21528
2022-08-08~2022-08-14,7095.0,129.0,978071,4291,0.2056074766,1,21528
2022-08-15~2022-08-21,4840.0,88.0,982911,4379,-0.3178294574,1,21528
2022-08-22~2022-08-28,3850.0,70.0,986761,4449,-0.2045454545,1,21528
2022-08-29~2022-09-04,2970.0,54.0,989731,4503,-0.22857142860000002,1,21528
2022-09-05~2022-09-11,9650.0,87.0,999381,4590,2.2491582492,3,21528
2022-09-12~2022-09-18,8480.0,53.0,1007861,4643,-0.1212435233,1,21528
2022-09-19~2022-09-25,5760.0,36.0,1013621,4679,-0.320754717,1,21528
2022-09-26~2022-10-02,3200.0,20.0,1016821,4699,-0.4444444444,1,21528
2022-01-03~2022-01-09,2230.0,11.0,2230,11,0.0,1,20293
2022-01-10~2022-01-16,4865.0,25.0,7095,36,1.1816143498,1,20293
2022-01-17~2022-01-23,1170.0,6.0,8265,42,-0.7595066804,1,20293
2022-10-24~2022-10-30,5970.0,47.0,5970,47,0.0,1,22754
2021-12-20~2021-12-26,7820.0,34.0,7820,34,0.0,1,19957
2021-12-27~2022-01-02,15960.0,76.0,23780,110,1.0409207161,1,19957
2022-01-03~2022-01-09,,,23780,110,-1.0,0,19957
2022-01-10~2022-01-16,,,23780,110,0.0,0,19957
2022-01-17~2022-01-23,58630.0,281.0,82410,391,0.0,2,19957
2022-01-24~2022-01-30,,,82410,391,-1.0,0,19957
2022-01-31~2022-02-06,,,82410,391,0.0,0,19957
2022-02-07~2022-02-13,,,82410,391,0.0,0,19957
2022-02-14~2022-02-20,,,82410,391,0.0,0,19957
2022-02-21~2022-02-27,,,82410,391,0.0,0,19957
2022-02-28~2022-03-06,40700.0,185.0,123110,576,0.0,1,19957
2022-03-07~2022-03-13,18630.0,81.0,141740,657,-0.5422604423,1,19957
2022-03-14~2022-03-20,202589.0,919.0,344329,1576,9.8743424584,17,19957
2022-03-21~2022-03-27,203813.0,918.0,548142,2494,0.0060417890000000005,17,19957
2022-03-28~2022-04-03,49545.0,211.0,597687,2705,-0.75690952,13,19957
2022-04-04~2022-04-10,43890.0,203.0,641577,2908,-0.1141386618,3,19957
2022-04-11~2022-04-17,,,641577,2908,-1.0,0,19957
2022-04-18~2022-04-24,,,641577,2908,0.0,0,19957
2022-04-25~2022-05-01,29200.0,166.0,670777,3074,0.0,4,19957
2022-05-02~2022-05-08,138270.0,917.0,809047,3991,3.7352739726,11,19957
2025-01-20~2025-01-26,41725.0,198.0,67905,325,0.5937738732,1,28709
2022-11-28~2022-12-04,147189.0,591.0,147189,591,0.0,11,22611
2022-12-05~2022-12-11,219158.0,928.0,366347,1519,0.4889563758,11,22611
2022-12-12~2022-12-18,95951.0,418.0,462298,1937,-0.5621834476,11,22611
2022-12-19~2022-12-25,21485.0,102.0,483783,2039,-0.776083626,3,22611
2022-12-26~2023-01-01,10480.0,50.0,494263,2089,-0.5122178264,1,22611
2023-01-02~2023-01-08,10100.0,44.0,504363,2133,-0.036259542000000006,1,22611
2023-01-09~2023-01-15,,,504363,2133,-1.0,0,22611
2023-01-16~2023-01-22,,,504363,2133,0.0,0,22611
2023-01-23~2023-01-29,,,504363,2133,0.0,0,22611
2023-01-30~2023-02-05,,,504363,2133,0.0,0,22611
2023-02-06~2023-02-12,,,504363,2133,0.0,0,22611
2023-02-13~2023-02-19,,,504363,2133,0.0,0,22611
2023-02-20~2023-02-26,,,504363,2133,0.0,0,22611
2023-02-27~2023-03-05,38835.0,170.0,543198,2303,0.0,11,22611
2023-03-06~2023-03-12,43729.0,184.0,586927,2487,0.1260203425,11,22611
2023-03-13~2023-03-19,16860.0,73.0,603787,2560,-0.6144435043,9,22611
2022-09-05~2022-09-11,6012376.0,24989.0,6012376,24989,0.0,67,22241
2022-09-12~2022-09-18,6293983.0,26147.0,12306359,51136,0.046837889,67,22241
2022-09-19~2022-09-25,3874024.0,16020.0,16180383,67156,-0.38448769250000003,67,22241
2022-09-26~2022-10-02,2155421.0,9014.0,18335804,76170,-0.4436221872,66,22241
2022-10-03~2022-10-09,989823.0,4102.0,19325627,80272,-0.5407750968,63,22241
2022-10-10~2022-10-16,494917.0,2022.0,19820544,82294,-0.4999944435,54,22241
2022-10-17~2022-10-23,73727.0,301.0,19894271,82595,-0.8510315871,29,22241
2022-10-24~2022-10-30,29195.0,122.0,19923466,82717,-0.6040120987,12,22241
2022-10-31~2022-11-06,1820.0,8.0,19925286,82725,-0.9376605583000001,1,22241
2022-03-28~2022-04-03,19625350.0,77122.0,19625350,77122,0.0,96,20786
2022-04-04~2022-04-10,20820925.0,83510.0,40446275,160632,0.060919932600000004,96,20786
2022-04-11~2022-04-17,4719304.0,19428.0,45165579,180060,-0.7733384084,96,20786
2022-04-18~2022-04-24,1884833.0,7887.0,47050412,187947,-0.6006120818,92,20786
2022-04-25~2022-05-01,795913.0,3279.0,47846325,191226,-0.5777275759,83,20786
2022-05-02~2022-05-08,156378.0,660.0,48002703,191886,-0.803523752,67,20786
2022-05-09~2022-05-15,24888.0,98.0,48027591,191984,-0.8408471780000001,14,20786
2022-05-16~2022-05-22,1180.0,4.0,48028771,191988,-0.9525875924,2,20786
2022-05-23~2022-05-29,,,48028771,191988,-1.0,0,20786
2022-05-30~2022-06-05,14935.0,207.0,48043706,192195,0.0,2,20786
2022-06-06~2022-06-12,15482.0,216.0,48059188,192411,0.0366253766,2,20786
2022-06-13~2022-06-19,25370.0,292.0,48084558,192703,0.6386771735,4,20786
2022-06-20~2022-06-26,30735.0,321.0,48115293,193024,0.2114702404,3,20786
2022-06-27~2022-07-03,20945.0,199.0,48136238,193223,-0.31852936390000003,3,20786
2022-07-04~2022-07-10,9490.0,87.0,48145728,193310,-0.5469085701,3,20786
2022-07-11~2022-07-17,4510.0,45.0,48150238,193355,-0.5247629083,1,20786
2022-07-18~2022-07-24,4250.0,39.0,48154488,193394,-0.0576496674,1,20786
2022-07-25~2022-07-31,2970.0,27.0,48157458,193421,-0.3011764706,1,20786
2018-06-04~2018-06-10,13200.0,76.0,40200,228,-0.5111111111000001,1,8985
2018-06-11~2018-06-17,,,40200,228,-1.0,0,8985
2018-06-18~2018-06-24,,,40200,228,0.0,0,8985
2018-06-25~2018-07-01,,,40200,228,0.0,0,8985
2018-07-02~2018-07-08,,,40200,228,0.0,0,8985
2018-07-09~2018-07-15,,,40200,228,0.0,0,8985
2018-07-16~2018-07-22,,,40200,228,0.0,0,8985
2018-07-23~2018-07-29,,,40200,228,0.0,0,8985
2018-07-30~2018-08-05,,,40200,228,0.0,0,8985
2018-08-06~2018-08-12,,,40200,228,0.0,0,8985
2018-08-13~2018-08-19,,,40200,228,0.0,0,8985
2018-08-20~2018-08-26,,,40200,228,0.0,0,8985
2018-08-27~2018-09-02,,,40200,228,0.0,0,8985
2018-09-03~2018-09-09,,,40200,228,0.0,0,8985
2018-09-10~2018-09-16,,,40200,228,0.0,0,8985
2018-09-17~2018-09-23,,,40200,228,0.0,0,8985
2018-09-24~2018-09-30,,,40200,228,0.0,0,8985
2018-10-01~2018-10-07,,,40200,228,0.0,0,8985
2018-10-08~2018-10-14,,,40200,228,0.0,0,8985
2018-10-15~2018-10-21,,,40200,228,0.0,0,8985
2018-10-22~2018-10-28,,,40200,228,0.0,0,8985
2018-10-29~2018-11-04,,,40200,228,0.0,0,8985
2018-11-05~2018-11-11,,,40200,228,0.0,0,8985
2018-11-12~2018-11-18,,,40200,228,0.0,0,8985
2018-11-19~2018-11-25,,,40200,228,0.0,0,8985
2018-11-26~2018-12-02,,,40200,228,0.0,0,8985
2018-12-03~2018-12-09,,,40200,228,0.0,0,8985
2018-12-10~2018-12-16,,,40200,228,0.0,0,8985
2018-12-17~2018-12-23,,,40200,228,0.0,0,8985
2018-12-24~2018-12-30,,,40200,228,0.0,0,8985
2018-12-31~2019-01-06,,,40200,228,0.0,0,8985
2019-01-07~2019-01-13,,,40200,228,0.0,0,8985
2019-01-14~2019-01-20,,,40200,228,0.0,0,8985
2019-01-21~2019-01-27,,,40200,228,0.0,0,8985
2019-01-28~2019-02-03,,,40200,228,0.0,0,8985
2019-02-04~2019-02-10,,,40200,228,0.0,0,8985
2019-02-11~2019-02-17,,,40200,228,0.0,0,8985
2019-02-18~2019-02-24,,,40200,228,0.0,0,8985
2019-02-25~2019-03-03,,,40200,228,0.0,0,8985
2019-03-04~2019-03-10,,,40200,228,0.0,0,8985
2019-03-11~2019-03-17,,,40200,228,0.0,0,8985
2019-03-18~2019-03-24,,,40200,228,0.0,0,8985
2019-03-25~2019-03-31,,,40200,228,0.0,0,8985
2019-04-01~2019-04-07,,,40200,228,0.0,0,8985
2019-04-08~2019-04-14,,,40200,228,0.0,0,8985
2019-04-15~2019-04-21,,,40200,228,0.0,0,8985
2019-04-22~2019-04-28,,,40200,228,0.0,0,8985
2019-04-29~2019-05-05,,,40200,228,0.0,0,8985
2019-05-06~2019-05-12,,,40200,228,0.0,0,8985
2019-05-13~2019-05-19,,,40200,228,0.0,0,8985
2019-05-20~2019-05-26,,,40200,228,0.0,0,8985
2019-05-27~2019-06-02,,,40200,228,0.0,0,8985
2019-06-03~2019-06-09,,,40200,228,0.0,0,8985
2019-06-10~2019-06-16,,,40200,228,0.0,0,8985
2019-06-17~2019-06-23,,,40200,228,0.0,0,8985
2019-06-24~2019-06-30,,,40200,228,0.0,0,8985
2019-07-01~2019-07-07,,,40200,228,0.0,0,8985
2019-07-08~2019-07-14,,,40200,228,0.0,0,8985
2019-07-15~2019-07-21,,,40200,228,0.0,0,8985
