,MovieId,Rank,Region,Name,ReleaseDate,Publisher,DayCount,TheaterCount,Amount,AmountRate,Tickets,TicketRate,MarketShare,TotalDayCount,TotalAmount,TotalTickets,FirstWeekAmount,TotalWeekendAmount,Year
1688,20052,848,中華民國,有你相伴的旅程,2021-12-10,財團法人天主教失智老人社會福利基金會,1.0,1,17160,0,78,0,2.667149762715995e-06,31,1562479,7151,476540,817274,2023
1689,21174,849,中華民國,孫行者傳,2022-08-25,數位領域電影文化股份有限公司,1.0,1,6000,0,30,0,1.0258268318138439e-06,46,1357685,6746,398272,1140788,2023
1690,21825,850,中華民國,舞徑,2022-07-27,楊偉新,14.0,1,5640,0,48,0,1.641322930902151e-06,57,1333759,5813,488790,863414,2023
1691,25334,851,中華民國,邀阿公阿嬤拍B級殭屍片,2023-10-13,愛的光波影像社會企業有限公司,62.0,18,1309263,0,5799,0,0.00019829232658900002,62,1309263,5799,481096,859112,2023
1692,23139,852,中華民國,一起一起,2022-12-16,萊思捷有限公司##日商富地滋股份有限公司台灣分公司##久和投資控股有限公司##新轉機國際股份有限公司##杰瑞音樂有限公司,38.0,30,860527,0,3698,0,0.00012645025413400001,43,1149327,4867,382000,677101,2023
1693,25728,853,中華民國,少男少女,2023-11-17,嘉揚電影有限公司##滿滿額娛樂股份有限公司##MakerVille Company Limited##阿榮影業股份有限公司##台北影業股份有限公司##台灣大哥大股份有限公司,43.0,77,1144779,0,4707,0,0.000160952229911,92,1144779,4707,757332,725914,2023
1694,24009,854,中華民國,油麻菜籽,1984-01-01,萬寶路影業有限公司,37.0,33,1081289,0,4746,0,0.00016228580479200002,37,1081289,4746,510990,632859,2023
1695,18424,855,中華民國,徘徊年代,2021-10-15,光元體影藝有限公司##傳影互動股份有限公司,16.0,2,30561,0,193,0,6.599485951335731e-06,55,976761,4365,303479,627159,2023
1696,24053,856,中華民國,空巢,2023-04-21,好享國際文創股份有限公司##文化內容策進院##Enjoy TV Holding Sdn. Bhd,24.0,30,958177,0,4312,0,0.000147445509959,24,958177,4312,505724,663063,2023
1697,22673,857,中華民國,無邊,2023-01-06,那時此刻股份有限公司##後場音像紀錄工作室有限公司,38.0,15,631274,0,2783,0,9.516253576459765e-05,41,812764,3448,367656,416919,2023
1698,25103,858,中華民國,蘭陵40─演員實驗教室,2023-09-08,和道創作研究社,45.0,14,803515,0,3816,0,0.000130485173006,45,803515,3816,255743,339316,2023
1699,23611,859,中華民國,機甲英雄 劇場版 我與我等於無限大(國語版),2023-08-04,鈊象電子股份有限公司,35.0,10,699601,0,2890,0,9.882131813140035e-05,35,699601,2890,328091,527625,2023
1700,24257,860,中華民國,WOMEN 我們不知道的事,2023-11-10,鳳鳴國際影業有限公司,21.0,15,668222,0,2854,0,9.759032593322375e-05,25,668222,2854,529287,754189,2023
1701,26220,861,中華民國,花若盛開,2023-11-18,客家委員會,5.0,9,656720,0,2804,0,9.588061454686733e-05,5,656720,2804,656720,656720,2023
1702,25312,862,中華民國,愛是一把槍,2023-12-15,念白電影有限公司##南川上電影有限公司,18.0,25,546226,0,2379,0,8.134806776283787e-05,57,546226,2379,356082,285837,2023
1703,21373,863,中華民國,夢遊樂園,2023-03-15,想飛的魚電影製作有限公司##東睿貨物通運企業股份有限公司##瑞陞運通有限公司,18.0,20,442300,0,1939,0,6.630260756290148e-05,18,442300,1939,377248,400235,2023
1704,21200,864,中華民國,夏日天空的那匹紅馬,2022-12-23,簡單主張影音製作有限公司,8.0,6,74985,0,330,0,1.1284095149952281e-05,18,435294,1948,273319,122339,2023
1705,23835,865,中華民國,炸彈客,2023-04-21,黑科技電影工作室,14.0,8,422880,0,1852,0,6.332770975064133e-05,14,422880,1852,415865,226055,2023
1706,25897,866,中華民國,新寶島曼波,2023-10-31,目宿媒體股份有限公司,17.0,6,413650,0,1879,0,6.425095389927381e-05,17,413650,1879,220525,157530,2023
1707,24036,867,中華民國,擒慾女王,2023-05-19,後場音像紀錄工作室有限公司,25.0,6,399180,0,2699,0,9.229022063551889e-05,25,399180,2699,126840,239855,2023
1708,24012,868,中華民國,麻罪犯,2023-04-28,後場音像紀錄工作室有限公司,23.0,6,359215,0,2448,0,8.370746947600971e-05,23,359215,2448,136225,250820,2023
1709,24011,869,中華民國,獸刑,2023-08-04,後場音像紀錄工作室有限公司,25.0,6,351720,0,2399,0,8.203195231738043e-05,25,351720,2399,124840,240200,2023
1710,22475,870,中華民國,稻浪上的夢想家,2022-11-20,池上多力米股份有限公司,4.0,4,79540,0,327,0,1.1181512466770901e-05,13,348330,1590,215080,200250,2023
1711,24013,871,中華民國,花開富貴,2023-06-09,後場音像紀錄工作室有限公司,22.0,6,343195,0,2348,0,8.02880467032969e-05,22,343195,2348,114975,221670,2023
1712,24044,872,中華民國,X,2023-09-28,後場音像紀錄工作室有限公司,25.0,6,342820,0,2344,0,8.015126979238838e-05,25,342820,2344,141800,247060,2023
1713,24059,873,中華民國,人之初性本善,2023-10-06,後場音像紀錄工作室有限公司,26.0,6,337620,0,2119,0,7.245756855378455e-05,26,337620,2119,104580,240120,2023
1714,21839,874,中華民國,動物感傷の清晨,2023-10-13,飛爾創意有限公司##前景娛樂有限公司##霹靂國際多媒體股份有限公司##內容物數位電影製作有限公司,23.0,23,335766,0,1499,0,5.12571473629651e-05,23,335766,1499,183123,153450,2023
1715,21690,875,中華民國,家家,2022-06-30,姚國禎,81.0,8,31270,0,196,0,6.702068634517116e-06,97,240625,1517,180505,131895,2023
1716,22710,876,中華民國,失序正義,2022-11-25,傑恩西影像工作室,1.0,1,32560,0,140,0,4.787191881797941e-06,29,208522,988,133205,134723,2023
1717,13900,877,中華民國,不散（4K修復版）,2023-08-11,汯呄霖電影有限公司,10.0,2,132740,0,573,0,1.9593292487644432e-05,10,132740,573,96280,93860,2023
1718,21171,878,中華民國,勸世三姊妹：大銀幕特別版,2022-05-14,國家表演藝術中心衛武營國家藝術文化中心,2.0,1,10220,0,40,0,1.3677691090851248e-06,7,123099,441,123099,61309,2023
1719,25737,879,中華民國,穿著旗袍的女孩,2024-09-06,好野娛樂有限公司##小綠人影像製作有限公司 ##永瑞事業有限公司##1988廣告製作有限公司,15.0,1,119020,0,541,0,1.8499077200376324e-05,86,119020,541,58960,361516,2023
1720,24214,880,中華民國,妖怪森林,2024-01-19,原金國際有限公司##米德媒體有限公司##魔森內容映畫股份有限公司,2.0,2,78430,0,341,0,1.1660231654950692e-05,60,78430,341,561180,1448913,2023
1721,23934,881,中華民國,壞男孩,2024-01-05,好勁影業有限公司##台中拍##高雄人##內容物數位電影製作有限公司##文化內容策進院,2.0,2,64900,0,295,0,1.0087297179502801e-05,81,64900,295,462922,402444,2023
1722,25587,882,中華民國,鑽石水族世界,2023-10-21,黃琇怡,2.0,1,37600,0,140,0,4.787191881797941e-06,2,37600,140,37600,37600,2023
1723,24752,883,中華民國,小子,2024-02-08,延平影業有限公司##良人行影業有限公司##大腕影業國際有限公司##阿榮影業股份有限公司##香港托特智能有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司,1.0,1,30000,0,129,0,4.411055376799531e-06,91,30000,129,825061,1400898,2023
1724,12236,884,中華民國,彩雲飛,2019-01-19,台聯影業有限公司,1.0,1,2340,0,11,0,3.761365049984096e-07,7,23820,170,24920,14270,2023
1725,15876,885,中華民國,現場·戰場·夢工場,2020-10-25,相信音樂國際股份有限公司,1.0,1,19800,0,90,0,3.077480495441533e-06,1,19800,90,19800,19800,2023
1726,22615,886,中華民國,春日郊遊/推特事/塑膠情人,2023-04-22,林世菁##丁啟文##綺影映畫有限公司,2.0,1,14145,0,96,0,3.282645861804302e-06,2,14145,96,14145,14145,2023
1727,22613,887,中華民國,情書/鷺鷥河/二重奏/返來呷飯,2023-04-23,林宣瀚##劉琬琳##繆克電影有限公司##三上影像創作有限公司,2.0,1,13350,0,90,0,3.077480495441533e-06,2,13350,90,13350,13350,2023
1728,22687,888,中華民國,春水奇譚/屍舞/有了？！,2023-04-23,財團法人公共電視文化事業基金會##高雄市電影館##財團法人公共電視文化事業基金會##高雄市電影館##財團法人公共電視文化事業基金會##高雄市電影館,2.0,1,10875,0,74,0,2.530372851807483e-06,2,10875,74,10875,10875,2023
1729,22614,889,中華民國,魍神之夜/食夢者/殭屍外公,2023-04-22,畢業生有限公司##莫比文化創意有限公司##燒聲娛樂實驗有限公司,2.0,1,9385,0,64,0,2.188430574536201e-06,2,9385,64,9385,9385,2023
1730,26511,890,中華民國,我是一片雲〈修復版〉,2023-12-29,巨星影業有限公司,2.0,1,5645,0,28,0,9.574383763595882e-07,2,5645,28,5645,5645,2023
1731,12575,891,中華民國,風兒踢踏踩,2019-10-19,財團法人國家電影中心,1.0,1,2150,0,10,0,3.419422772712814e-07,5,2890,15,4955,2890,2023
1732,20319,892,中國大陸,第一爐香,2022-01-14,上海阿里巴巴影業有限公司##和和（上海）影業有限公司##青鳥影業(上海)有限公司##東台壹尺文化傳媒有限公司##北京星魅力影視文化傳媒集團有限公司##北京影窩文化傳媒有限公司##北京力禾欣文化傳媒有限公司##上海樂朝程影視傳媒有限公司##峨眉電影集團有限公司##桃河影業(北京)有限公司,2.0,1,4104,0,14,0,4.787191881797941e-07,37,984277,4110,644905,574604,2023
1733,24277,893,中國大陸,龍馬精神,2023-05-12,"北京阿里巴巴影業文化有限公司,北京海潤影業股份有限公司,浙江橫店影業有限公司,中國電影股份有限公司,上海復逸文化傳播有限公司,海潤影視製作有限公司,北京榮宸慧技術諮詢有限公司,杭州予墨商務信息諮詢有限責任公司,海南八月映像影視有限公司,靈河文化傳媒（上海）有限公司",29.0,26,839385,0,3515,0,0.00012019271046000001,29,839385,3515,611126,561226,2023
1734,23465,894,中國大陸,一直一直都很喜歡你,2023-06-30,"九洲音像出版公司,超娛影業（佛山）有限公司,超娛影業（深圳）有限公司,廣東珠影影視製作有限公司,北京環鷹時代文化傳媒有限公司",44.0,21,416781,0,1798,0,6.14812214533764e-05,44,416781,1798,341906,211153,2023
1735,25213,895,中國大陸,海的盡頭是草原,2023-09-01,"内蒙古電影集團有限責任公司,北京博納影業集團有限公司,華夏電影發行有限責任公司,阿里巴巴影業（北京）有限公司,内蒙古電影製片厂有限責任公司,上海博納文化傳媒有限公司,北京博納國際影院投資管理有限公司",21.0,4,173425,0,642,0,2.1952694200816273e-05,21,173425,642,136123,115372,2023
1736,25415,896,中國大陸,峰爆,2023-09-15,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司",23.0,16,164691,0,684,0,2.3388851765355652e-05,23,164691,684,116454,104883,2023
1737,24240,897,中國大陸,破碎太陽之心,2023-04-29,蕩麥影業（上海）有限公司,4.0,1,156730,0,691,0,2.362821135944555e-05,4,156730,691,156730,77970,2023
1738,26428,898,中國大陸,絕地追擊,2023-12-08,愛奇藝影業(蘇州)有限公司##愛奇藝影業(上海)有限公司##廈門恒業影業有限公司,17.0,26,139758,0,606,0,2.072170200263965e-05,21,139758,606,135699,94621,2023
1739,24221,899,中國大陸,熱帶往事,2023-06-02,"壞猴子（上海）文化傳播有限公司,北京京西文化旅游股份有限公司,北京歡喜首映文化有限公司,北京阿里巴巴影業文化有限公司,騰訊影業文化傳播有限公司",40.0,28,138288,0,850,0,2.9065093568058924e-05,40,138288,850,105361,76729,2023
1740,24132,900,中國大陸,古董局中局,2023-06-02,"英皇影業有限公司,天津聯瑞影業有限公司,正夫影業有限公司,英皇（北京）影視文化傳媒,正夫君澤影視傳媒有限公司,阿那亞影視文化有限公司,天府正道影業有限公司,抖音文化（廈門）有限公司",9.0,1,10100,0,44,0,1.504546019993638e-06,9,10100,44,8680,5020,2023
1741,16189,901,不丹,不丹是教室,2020-07-10,HX Investment (HK) Limited,1.0,1,920,0,7,0,2.39359594089897e-07,188,7672396,36599,1263221,4470986,2023
1742,11237,902,大陸,大象席地而坐,2019-01-11,赤角（北京）文化傳播有限公司,1.0,1,37420,0,146,0,4.99235724816071e-06,86,7373111,29102,2951302,4267792,2023
1743,16612,903,大陸,蘇州河,2020-08-28,SOCIÉTÉ PARISIENNE DE PRODUCTION SARL,2.0,2,38920,0,162,0,5.539464891794759e-06,86,2014811,9038,701606,997051,2023
1744,23886,904,土耳其,炎日,2023-05-12,The Match Factory GmbH,48.0,13,252068,0,1455,0,4.9752601342971465e-05,48,252068,1455,123578,140228,2023
1745,26314,905,土耳其,春風勁草,2023-12-29,PLAYTIME,3.0,13,101716,0,454,0,1.5,28,101716,454,0,0,2023
1746,29157,1,蘇丹,再見了！茱莉亞,2024-12-13,MAD SOLUTIONS,15.0,16,150663,0,730,0,3.1833208638730456e-05,16,150663,730,112913,81393,2024
1747,26856,2,韓國,破墓,2024-03-08,RELAY MOTION KFT.,122.0,75,112241985,0,430468,0,0.018771476241502,126,112241985,430468,28843828,72761751,2024
1748,19169,3,韓國,薩滿,2021-08-25,RELAY MOTION KFT.,8.0,1,1530,0,7,0,3.0524994585083985e-07,78,46968188,180621,18324628,25605445,2024
1749,27237,4,韓國,犯罪都市4,2024-04-26,RELAY MOTION KFT.,63.0,86,40263276,0,158538,0,0.0069133879879000005,65,40263276,158538,18296489,25013927,2024
1750,28309,5,韓國,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,2024-08-21,Trafalgar Releasing Ltd.,40.0,29,33420810,0,53874,0,0.002349290797538,40,33420810,53874,22145470,23733735,2024
1751,28784,6,韓國,再見，福寶,2024-10-04,RELAY MOTION KFT.,77.0,91,28451179,0,109512,0,0.004775504581431,77,28451179,109512,12949990,19448147,2024
1752,27809,7,韓國,亡命機劫,2024-06-21,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,104.0,95,16869399,0,68083,0,0.00296890458048,104,16869399,68083,9338262,10711706,2024
1753,28112,8,韓國,BLACKPINK WORLD TOUR [BORN PINK] IN CINEMAS,2024-07-31,Trafalgar Releasing Limited,12.0,29,16542684,0,27032,0,0.0011787880766050002,12,16542684,27032,15190584,12007394,2024
1754,28010,9,韓國,寂噤計畫,2024-07-17,RELAY MOTION KFT.,48.0,84,12439948,0,49589,0,0.002162434223542,48,12439948,49589,8072701,7283931,2024
1755,28349,10,韓國,變身機長,2024-08-23,RELAY MOTION KFT.,50.0,83,11942363,0,47924,0,0.002089828343565,50,11942363,47924,6358302,7735271,2024
1756,28533,11,韓國,JUNG KOOK: I AM STILL,2024-09-18,Trafalgar Releasing Ltd.,8.0,25,8441235,0,15784,0,0.000688295020758,8,8441235,15784,7246195,6766540,2024
1757,28477,12,韓國,aespa: MY First page,2024-09-06,RELAY MOTION KFT.,28.0,74,8413333,0,17967,0,0.000783489396728,28,8413333,17967,5770853,6551471,2024
1758,26037,13,韓國,鬼車站,2023-11-03,RELAY MOTION KFT.,9.0,3,6106,0,25,0,1.090178378038714e-06,70,7737534,30707,3514184,5195973,2024
1759,27053,14,韓國,屍咒,2024-04-03,RELAY MOTION KFT.,42.0,74,7408853,0,29806,0,0.0012997542694320001,42,7408853,29806,4937580,4264103,2024
1760,26405,15,韓國,12.12：首爾之春,2023-12-15,RELAY MOTION KFT.,53.0,38,778622,0,3150,0,0.00013736247563200002,71,6736462,27107,3639145,4197077,2024
1761,28164,16,韓國,絕地逃生,2024-08-02,RELAY MOTION KFT.,43.0,67,6383731,0,25206,0,0.0010991614478730002,43,6383731,25206,4099031,4113350,2024
1762,25179,17,韓國,MAMAMOO：MY CON THE MOVIE,2023-08-25,kt alpha Co. Ltd.,10.0,8,551970,0,1072,0,4.6746848850300064e-05,52,5880995,12178,3125725,3923965,2024
1763,26696,18,韓國,外星+人2：回到未來,2024-02-07,RELAY MOTION KFT.,44.0,73,5505827,0,22391,0,0.000976407362506,44,5505827,22391,3496414,2203406,2024
1764,20981,19,韓國,SEVENTEEN POWER OF LOVE : THE MOVIE,2022-04-20,CJ 4DPLEX CO. Ltd.,7.0,4,2057425,0,3443,0,0.000150139366223,35,5135575,9404,2532300,2790172,2024
1765,28929,20,韓國,辣手警探2,2024-10-18,RELAY MOTION KFT.,49.0,76,5012564,0,20987,0,0.0009151829447950001,49,5012564,20987,2753839,3599362,2024
1766,27048,21,韓國, SUGA | Agust D TOUR ‘D-DAY’ THE MOVIE,2024-04-10,Trafalgar Releasing ,16.0,21,3716680,0,6487,0,0.000282879485533,16,3716680,6487,3669330,2060015,2024
1767,28479,22,韓國,鬼花園 : 詛咒,2024-09-13,K- MOVIE ENTERTAINMENT,27.0,61,3529376,0,13696,0,0.000597243322624,27,3529376,13696,2433207,2054094,2024
1768,27722,23,韓國,超完美暗殺隊,2024-06-07,RELAY MOTION KFT.,21.0,77,3281820,0,13630,0,0.000594365251706,21,3281820,13630,2566723,1999923,2024
1769,29439,24,韓國,聽說,2024-12-06,RELAY MOTION KFT.,26.0,81,2931230,0,11094,0,0.00048377755703800005,42,2931230,11094,2121575,2101559,2024
1770,29715,25,韓國,IVE The 1st World Tour in Cinema,2024-12-27,RELAY MOTION KFT.,5.0,42,2930490,0,6011,0,0.000262122489215,21,2930490,6011,3410275,3807215,2024
1771,27606,26,韓國,她死了,2024-05-31,RELAY MOTION KFT.,42.0,70,2765555,0,11207,0,0.0004887051633070001,42,2765555,11207,1647501,1691327,2024
1772,27933,27,韓國,找死凶宅,2024-07-05,RELAY MOTION KFT.,28.0,70,2754000,0,11252,0,0.000490667484387,28,2754000,11252,2013763,1743941,2024
1773,29406,28,韓國,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",2024-11-15,RELAY MOTION KFT.,40.0,64,2734786,0,5891,0,0.00025688963300100003,40,2734786,5891,1330270,2028871,2024
